Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[255, 255, 0]",2,20,0.5066149600024801,1,2
"[0, 0, 255]",2,40,0.5421314280101797,1,2
"[0, 0, 255]",2,30,0.4858666249929229,1,2
"[255, 255, 0]",0,10,0.4321461859944975,1,2
"[255, 255, 0]",2,10,0.49068089701177087,1,2
"[0, 0, 255]",0,10,0.4932516339904396,0,2
"[255, 255, 0]",2,25,0.6149368480109842,1,2
"[0, 0, 255]",2,25,0.7442665139969904,1,2
"[255, 255, 0]",2,5,0.527681173000019,1,2
"[255, 255, 0]",0,15,0.6233329999959096,1,2
"[255, 255, 0]",2,25,0.609839976998046,1,2
"[0, 0, 255]",2,0,0.7319783700077096,1,2
"[255, 255, 0]",0,30,0.5785218160017394,1,2
"[0, 0, 255]",2,0,0.5147158030013088,1,2
"[255, 0, 0]",0,25,0.6892551470082253,1,3
"[255, 0, 0]",0,10,0.41225985100027174,1,3
"[255, 255, 0]",0,15,0.48041682700568344,1,3
"[255, 0, 0]",0,10,0.4023081860068487,1,3
"[0, 0, 255]",2,0,0.525609443007852,1,3
"[255, 255, 0]",0,35,0.4498450539977057,1,3
"[255, 255, 0]",2,30,0.49089169000217225,1,3
"[255, 255, 0]",2,30,0.6407419629977085,1,3
"[0, 0, 255]",0,10,0.5882530289964052,1,3
"[255, 0, 0]",0,20,0.875328713998897,1,3
"[255, 0, 0]",0,30,0.4459303190087667,1,3
"[255, 255, 0]",2,10,0.47955056400678586,1,3
"[255, 255, 0]",2,15,0.4440205720020458,1,3
"[255, 0, 0]",0,15,0.5053732980013592,1,3
"[255, 0, 0]",0,25,0.4815762719954364,1,3
"[255, 255, 0]",2,30,0.5289336739951978,1,3
"[255, 0, 0]",2,40,0.4994600429927232,1,3
"[255, 0, 0]",2,15,0.45444165500521194,1,3
"[0, 0, 255]",0,5,0.6062331819994142,1,3
"[255, 0, 0]",0,40,0.44885771900590044,1,3
"[255, 0, 0]",0,40,0.4777972810115898,1,3
"[255, 0, 0]",2,0,0.49483061500359327,1,3
"[255, 255, 0]",2,25,0.5086758180113975,1,3
"[255, 0, 0]",2,15,0.461383368994575,1,3
"[0, 0, 255]",0,0,0.4851818809984252,1,3
"[255, 0, 0]",2,15,0.5266192140115891,0,3
"[255, 0, 0]",0,15,0.6206837689969689,1,3
"[255, 0, 0]",2,25,0.5305064779968234,1,3
"[0, 0, 255]",0,5,0.4990475759987021,1,3
"[255, 255, 0]",2,35,0.5843939639889868,1,3
"[255, 255, 0]",0,15,0.478935391001869,1,3
"[255, 0, 0]",0,30,0.4642784710013075,1,3
"[255, 255, 0]",0,5,0.40612272499129176,1,3
"[0, 0, 255]",0,10,0.5598104800010333,1,3
"[255, 0, 0]",2,10,0.45166265999432653,1,3
"[0, 0, 255]",0,30,0.5617214480007533,1,3
"[0, 0, 255]",2,10,0.4169248999969568,0,3
"[255, 255, 0]",0,10,0.5028615330083994,1,3
"[255, 0, 0]",2,15,0.46865173600963317,1,3
"[0, 0, 255]",0,0,0.6853581549949013,1,3
"[255, 255, 0]",2,30,0.49575318201095797,1,3
"[255, 255, 0]",2,5,0.4347204910009168,1,3
"[255, 0, 0]",2,20,0.5347758540010545,1,3
"[255, 0, 0]",0,15,0.4159486790013034,1,3
"[0, 0, 255]",2,20,0.5632951080042403,1,3
"[255, 0, 0]",2,0,0.45047228899784386,1,3
"[255, 255, 0]",2,40,0.5555143319943454,1,3
"[255, 0, 0]",2,25,0.6253871860099025,1,3
"[255, 255, 0]",2,30,0.6168660469993483,1,3
"[0, 0, 255]",0,5,0.5367789300071308,1,3
"[255, 255, 0]",2,10,0.5353936380124651,1,3
"[0, 0, 255]",2,40,0.6321567369886907,1,3
"[255, 255, 0]",2,5,0.7965391780016944,1,3
"[255, 0, 0]",2,25,0.5257045750040561,1,3
"[0, 0, 255]",2,5,0.5912296879978385,1,3
"[255, 0, 0]",0,5,0.6027909200056456,1,3
"[255, 0, 0]",2,15,0.4187062480050372,1,3
"[255, 0, 0]",0,15,0.574145756996586,1,3
"[0, 0, 255]",0,30,0.5636618989956332,1,3
"[255, 0, 0]",2,0,0.5879048389906529,1,3
"[0, 0, 255]",0,0,0.532217555999523,1,3
"[0, 0, 255]",2,40,0.36074580599961337,1,3
"[0, 0, 255]",2,30,0.5262099460087484,1,3
"[255, 255, 0]",2,35,0.5835124579898547,1,3
"[0, 0, 255]",0,40,0.5830102629988687,1,3
"[0, 0, 255]",0,15,0.5471193849953124,1,3
"[0, 0, 255]",0,20,0.4608981240016874,1,3
"[255, 255, 0]",0,30,0.4953680530015845,1,3
"[255, 255, 0]",0,20,0.6805640969978413,1,3
"[255, 255, 0]",0,5,0.5447404090082273,1,3
"[255, 255, 0]",0,20,0.4494989519880619,1,3
"[255, 0, 0]",2,0,0.5416240860067774,1,3
"[255, 0, 0]",2,35,0.6996499809902161,1,3
"[255, 255, 0]",2,20,0.7586774570081616,1,3
"[255, 0, 0]",2,5,0.95304508600384,1,3
"[255, 255, 0]",2,30,0.5631709039880661,1,3
"[255, 255, 0]",0,20,0.47734442200453486,1,3
"[255, 0, 0]",0,25,0.49164450699754525,1,3
"[255, 0, 0]",0,5,0.46406964599736966,1,3
"[255, 255, 0]",0,30,0.4675948929943843,1,3
"[0, 0, 255]",0,20,0.6739984269952402,1,3
"[255, 0, 0]",2,15,0.506310302997008,1,3
"[0, 0, 255]",2,5,0.4119959410018055,0,3
"[255, 255, 0]",2,20,0.4802762729959795,1,3
"[255, 255, 0]",0,35,0.5511086759943282,1,3
"[0, 0, 255]",0,30,0.5762771080044331,1,3
"[0, 0, 255]",2,25,0.5358039310085587,1,3
"[255, 0, 0]",2,40,0.5409414850000758,1,3
"[0, 0, 255]",2,0,0.4937051960005192,1,3
"[255, 255, 0]",2,10,0.5103858570073498,1,3
"[0, 0, 255]",2,10,0.5982587940088706,1,3
"[0, 0, 255]",0,40,0.8928623309911927,1,3
"[255, 255, 0]",0,20,0.511488827993162,1,3
"[0, 0, 255]",2,40,0.5477670879918151,1,3
"[0, 0, 255]",0,5,0.46082591998856515,1,3
"[0, 0, 255]",2,0,0.6531799170043087,1,3
"[0, 0, 255]",0,30,0.42474364599911496,1,3
"[255, 0, 0]",2,10,0.4963253349997103,1,3
"[255, 0, 0]",0,0,0.6090528009954141,1,3
"[255, 255, 0]",2,20,0.5021884190064156,1,3
"[255, 0, 0]",2,5,0.4221554880059557,1,3
"[255, 0, 0]",2,5,0.45059285599563736,1,3
"[255, 255, 0]",0,40,0.4755591249995632,1,3
"[255, 0, 0]",2,30,0.4419467619882198,1,3
"[0, 0, 255]",2,20,0.611415492996457,1,3
"[255, 255, 0]",2,15,0.5411501409980701,1,3
"[255, 0, 0]",0,35,0.47833148700010497,1,3
"[255, 0, 0]",0,0,0.5445137240021722,1,3
"[255, 255, 0]",0,15,0.5086180719954427,1,3
"[0, 0, 255]",0,30,0.9596243289997801,1,3
"[255, 0, 0]",0,5,1.1879322399909142,0,3
"[255, 0, 0]",2,10,0.485901620995719,1,3
"[255, 0, 0]",0,40,0.4266731169918785,1,3
"[255, 0, 0]",2,40,0.4551522649999242,1,3
"[255, 0, 0]",2,5,0.6426871000003302,1,3
"[255, 0, 0]",0,20,0.47443467800621875,1,3
"[0, 0, 255]",2,20,0.5270985149982153,1,3
"[255, 0, 0]",2,35,0.5067220330092823,1,3
"[255, 255, 0]",0,35,0.432047918002354,1,3
"[0, 0, 255]",2,40,0.5965556900046067,1,3
"[255, 255, 0]",0,15,0.4087087099906057,1,3
"[0, 0, 255]",2,35,0.7322016780090053,1,3
"[0, 0, 255]",0,15,0.6198355340020498,1,3
"[0, 0, 255]",0,0,0.600260071005323,1,3
"[255, 0, 0]",2,25,0.5171235539892223,1,3
"[0, 0, 255]",2,40,0.5943978440045612,1,3
"[255, 255, 0]",0,25,0.5352388960018288,1,3
"[0, 0, 255]",2,0,0.6758297490014229,1,3
"[255, 0, 0]",2,15,0.6489192839944735,1,3
"[0, 0, 255]",2,0,0.6229779089917429,1,3
"[255, 0, 0]",2,15,0.5940217250026762,1,3
"[255, 0, 0]",2,25,0.5018233900045743,1,3
"[0, 0, 255]",2,10,0.5670146519987611,1,3
