Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 255, 0]",0,30,0.4577109259989811,1,2
"[255, 0, 0]",2,25,0.46743573699495755,1,2
"[0, 255, 0]",0,5,0.5202345349971438,1,2
"[255, 0, 0]",2,20,0.47736216300108936,1,2
"[0, 255, 0]",2,5,0.5735658329940634,1,2
"[255, 0, 0]",0,25,0.5436223689903272,1,2
"[0, 255, 0]",0,5,0.4655533229961293,1,2
"[255, 0, 0]",2,25,0.4524358460039366,1,2
"[0, 255, 0]",2,5,0.46178781100024935,1,2
"[0, 255, 0]",0,35,0.47846855598618276,1,2
"[0, 255, 0]",2,20,0.45465084099851083,1,2
"[255, 0, 0]",0,15,0.5366706920030992,1,2
"[0, 255, 0]",2,25,0.48223887699714396,1,2
"[255, 0, 0]",0,25,0.46977318699646275,1,2
"[255, 0, 0]",2,40,0.4554829590051668,1,2
"[255, 0, 0]",2,10,0.3744548550021136,1,2
"[255, 0, 0]",0,40,0.43951427600404713,1,2
"[255, 0, 0]",2,35,0.37391492299502715,1,2
"[0, 255, 0]",2,40,0.5139550200110534,1,2
"[0, 255, 0]",0,5,0.4195137729984708,1,2
"[255, 0, 0]",2,30,0.4668934520013863,0,2
"[255, 0, 0]",0,5,0.41971263199229725,1,2
"[0, 255, 0]",0,0,0.6724861170077929,1,2
"[0, 255, 0]",0,15,0.6294241499999771,1,2
"[0, 255, 0]",0,10,0.5317288849910256,0,2
"[0, 255, 0]",2,35,0.4716014290024759,1,2
"[0, 255, 0]",2,15,0.4587323450105032,1,2
"[255, 0, 0]",0,30,0.41448426600254606,0,2
"[0, 255, 0]",2,15,0.45154083499801345,0,2
"[255, 0, 0]",0,5,0.6846570699999575,1,2
"[0, 255, 0]",0,15,0.546640843997011,1,2
"[255, 0, 0]",0,15,0.619468514007167,1,2
"[255, 0, 0]",2,35,0.41839961100777145,1,2
"[0, 255, 0]",2,40,0.5143591349915368,1,2
"[0, 255, 0]",0,5,0.4985935309960041,1,2
"[255, 0, 0]",0,20,0.5608053989999462,1,2
"[0, 255, 0]",0,35,0.6409608630056027,1,2
"[0, 255, 0]",0,30,0.6053739390044939,1,2
"[0, 255, 0]",2,0,2.315343068999937,1,2
"[255, 0, 0]",0,40,0.5273235299973749,1,2
"[0, 255, 0]",2,5,0.5746616740070749,1,2
"[255, 0, 0]",2,35,0.6091355490061687,1,2
"[255, 0, 0]",2,40,0.5074591919983504,1,2
"[0, 255, 0]",2,0,0.9422506639966741,1,2
"[0, 255, 0]",0,10,0.6764656250015832,1,2
"[0, 255, 0]",0,30,0.517503322000266,1,2
"[255, 0, 0]",0,30,0.591266531002475,1,2
"[255, 0, 0]",2,15,0.6341610819945345,1,2
"[0, 255, 0]",0,40,0.6109706220013322,1,2
"[0, 255, 0]",0,40,0.7218440319993533,1,2
"[255, 0, 0]",0,35,0.5757600050128531,1,2
"[0, 255, 0]",0,30,0.6998706549929921,1,2
"[0, 255, 0]",0,25,0.7452260790014407,1,2
"[255, 0, 0]",2,30,0.7061940679996042,1,2
"[255, 0, 0]",0,0,0.6191120699950261,1,2
"[255, 0, 0]",0,0,0.4484544410079252,1,2
"[0, 255, 0]",0,15,0.4696449600014603,1,2
"[255, 0, 0]",0,5,0.569463137013372,1,2
"[0, 255, 0]",2,10,0.6863368339982117,1,2
"[255, 0, 0]",2,30,0.5240368300001137,1,2
"[0, 255, 0]",0,40,0.6633892600075342,1,2
"[255, 0, 0]",0,40,0.7295517169986852,1,2
"[0, 255, 0]",2,0,1.0365684209973551,1,2
"[0, 255, 0]",2,40,0.984164139998029,1,2
"[0, 255, 0]",0,20,0.874659969995264,1,2
"[255, 0, 0]",0,0,0.4768719320127275,1,2
"[0, 255, 0]",2,20,0.5563772390014492,1,2
"[255, 0, 0]",0,25,0.4978203009959543,1,2
"[0, 255, 0]",2,15,0.5649374710046686,1,2
"[255, 0, 0]",2,15,0.6544804669974837,1,2
"[0, 255, 0]",2,5,0.5092811880022055,1,2
"[255, 0, 0]",2,35,0.749105729002622,1,2
"[0, 255, 0]",0,10,0.7634214110003086,1,2
"[255, 0, 0]",0,0,0.5237912049924489,1,2
"[255, 0, 0]",2,10,0.46585515000333544,1,2
"[255, 0, 0]",0,10,0.4289745150017552,1,2
"[255, 0, 0]",0,15,0.41213728800357785,1,2
"[255, 0, 0]",2,0,0.4306451510055922,1,2
"[255, 0, 0]",0,35,0.48092395800631493,1,2
"[0, 255, 0]",2,15,0.4829651140025817,1,2
"[255, 0, 0]",0,10,0.5789494600030594,1,2
"[0, 255, 0]",0,30,0.5983370039903093,1,2
"[255, 0, 0]",2,30,0.5343435109971324,1,2
"[0, 255, 0]",2,35,0.6626698769978248,1,2
"[0, 255, 0]",2,5,0.631208152990439,1,2
"[0, 255, 0]",2,25,0.4200807140005054,1,2
"[255, 0, 0]",2,40,0.5373227930103894,1,2
"[255, 0, 0]",2,30,0.49644569199881516,1,2
"[255, 0, 0]",0,30,0.46744691200728994,1,2
"[0, 255, 0]",0,20,0.4788781840034062,1,2
"[255, 0, 0]",2,40,0.5270871440006886,1,2
"[0, 255, 0]",0,0,0.4730556910071755,1,2
"[255, 0, 0]",2,25,0.610044586006552,1,2
"[255, 0, 0]",2,10,0.5377819959976478,1,2
"[0, 255, 0]",0,25,0.49513813899829984,1,2
"[0, 255, 0]",0,25,0.48847327299881727,1,2
"[0, 255, 0]",0,30,0.5283494949981105,1,2
"[0, 0, 255]",2,40,0.7809093300020322,0,3
"[0, 0, 255]",2,35,0.5238627740036463,1,3
"[0, 0, 255]",2,25,0.4012361890054308,1,3
"[255, 0, 0]",0,40,0.5683497459976934,1,3
"[255, 255, 0]",2,30,0.5985674190014834,1,3
"[255, 255, 0]",2,20,0.41947641799924895,1,3
"[255, 0, 0]",0,10,0.47451700900273863,0,3
"[255, 255, 0]",2,10,0.25984875300491694,1,3
"[0, 0, 255]",0,20,0.7136878659948707,1,3
"[0, 0, 255]",0,0,0.4847880070010433,1,3
"[255, 0, 0]",2,40,0.6300093009922421,1,3
"[255, 255, 0]",2,5,0.4950731930002803,1,3
"[0, 0, 255]",2,35,0.6016127150069224,1,3
"[255, 0, 0]",2,15,0.44337192800594494,1,3
"[255, 0, 0]",2,10,0.44372511201072484,1,3
"[255, 255, 0]",0,25,0.4865481570013799,1,3
"[255, 255, 0]",2,15,0.45288733499182854,1,3
"[255, 255, 0]",2,5,0.5023607419861946,1,3
"[255, 0, 0]",2,35,0.5655405300058192,1,3
"[255, 255, 0]",0,20,0.439048817002913,1,3
"[255, 0, 0]",2,5,0.5545127520017559,1,3
"[255, 255, 0]",2,15,0.6486437730054604,1,3
"[255, 0, 0]",0,35,0.563933712997823,1,3
"[0, 0, 255]",0,20,0.443310800998006,1,3
"[255, 255, 0]",2,15,0.46775904500100296,1,3
"[255, 0, 0]",2,35,0.5281404020061018,1,3
"[0, 0, 255]",0,10,0.5137402149994159,1,3
"[255, 0, 0]",0,30,0.5352504709881032,1,3
"[255, 255, 0]",0,0,0.4722595259954687,1,3
"[0, 0, 255]",0,30,0.4190558890113607,1,3
"[0, 0, 255]",2,30,0.4900003899965668,1,3
"[255, 255, 0]",2,20,0.40699525400123093,1,3
"[0, 0, 255]",2,10,0.3896612009993987,1,3
"[255, 0, 0]",2,0,0.5372922929964261,1,3
"[0, 0, 255]",0,40,0.43788694401155226,1,3
"[255, 0, 0]",0,30,0.5832107559981523,1,3
"[255, 255, 0]",0,30,0.46668387700628955,1,3
"[0, 0, 255]",2,10,0.4555888920003781,1,3
"[255, 0, 0]",2,20,0.5173922039975878,1,3
"[0, 0, 255]",0,15,0.41190411199931987,1,3
"[0, 0, 255]",0,15,0.43346336200193036,1,3
"[255, 0, 0]",0,35,0.516554162997636,1,3
"[0, 0, 255]",0,40,0.4868624239898054,1,3
"[255, 0, 0]",0,10,0.4776950040104566,1,3
"[255, 0, 0]",0,35,0.528958135007997,1,3
"[0, 0, 255]",2,30,0.508451892004814,1,3
"[255, 255, 0]",2,40,0.5086899110028753,1,3
"[255, 0, 0]",2,30,0.5088084369926946,1,3
"[0, 0, 255]",2,35,0.49460878598620184,1,3
"[0, 0, 255]",0,25,0.49633465200895444,1,3
"[255, 255, 0]",0,0,0.4303887850110186,1,3
"[255, 0, 0]",2,25,0.5560638850001851,1,3
"[255, 255, 0]",2,35,0.4768661569978576,1,3
"[255, 0, 0]",0,35,0.4889963889872888,1,3
"[0, 0, 255]",2,25,0.5101812270004302,1,3
"[0, 0, 255]",2,30,0.5066500160028227,1,3
"[255, 0, 0]",0,35,0.5395498700090684,1,3
"[255, 255, 0]",2,35,0.5198163010063581,1,3
"[255, 0, 0]",0,40,0.5528711579972878,1,3
"[255, 255, 0]",2,15,0.47420296700147446,1,3
"[0, 0, 255]",2,10,0.41988215400488116,1,3
"[255, 255, 0]",0,35,0.45106869499431923,1,3
"[255, 0, 0]",2,20,0.506985464002355,1,3
"[0, 0, 255]",0,20,0.40722650798852555,1,3
"[255, 0, 0]",0,35,0.5886939740012167,1,3
"[255, 0, 0]",2,5,0.46689481601060834,1,3
"[0, 0, 255]",0,15,0.46247414901154116,1,3
"[0, 0, 255]",0,40,0.5066935850045411,1,3
"[255, 255, 0]",0,15,0.44847786000173073,1,3
"[0, 0, 255]",0,25,0.6177423609915422,1,3
"[255, 0, 0]",0,10,0.5476215789967682,1,3
"[255, 0, 0]",0,10,0.5884611510118702,1,3
"[255, 255, 0]",0,5,0.611245735999546,1,3
"[255, 0, 0]",2,5,0.4954265959968325,1,3
"[0, 0, 255]",2,20,0.6717685229959898,1,3
"[255, 255, 0]",2,30,0.4851423459913349,1,3
"[255, 255, 0]",0,15,0.46346410499245394,1,3
"[255, 255, 0]",0,0,0.4366904539929237,1,3
"[255, 255, 0]",2,0,0.4505563630082179,1,3
"[255, 0, 0]",2,10,0.6116040909982985,1,3
"[0, 0, 255]",0,0,0.4209115409903461,1,3
"[0, 0, 255]",0,20,0.46137003701005597,1,3
"[255, 255, 0]",2,10,0.48143760199309327,1,3
"[255, 0, 0]",0,15,0.5187829720089212,1,3
"[255, 255, 0]",2,15,0.4176826449984219,1,3
"[255, 0, 0]",0,15,0.5174524020112585,1,3
"[255, 255, 0]",2,20,0.4432923900021706,1,3
"[255, 0, 0]",2,0,0.5182956019998528,1,3
"[255, 0, 0]",0,35,0.5008325590024469,1,3
"[0, 0, 255]",0,40,0.4608400220022304,1,3
"[255, 0, 0]",0,30,0.47764769299828913,1,3
"[255, 255, 0]",2,5,0.5293599730066489,1,3
"[255, 255, 0]",0,40,0.49976839900773484,1,3
"[0, 0, 255]",2,20,0.46428528799151536,1,3
"[255, 0, 0]",2,15,0.533323092997307,1,3
