Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[255, 0, 0]",2,10,0.3044534,1,1,292,G,Overt,4,
"[255, 0, 0]",2,25,0.2839284,1,1,293,G,Overt,4,
"[255, 0, 0]",2,20,0.3237715,1,1,294,G,Overt,4,
"[255, 0, 0]",2,15,0.2949995,1,1,295,G,Overt,4,
"[255, 0, 0]",2,30,0.2812913,1,1,296,G,Overt,4,
"[255, 0, 0]",2,15,0.2875435,1,1,297,G,Overt,4,
"[255, 0, 0]",2,5,0.296143,1,1,298,G,Overt,4,
"[255, 0, 0]",2,25,0.2735901,1,1,299,G,Overt,4,
"[255, 0, 0]",2,40,0.5280773,1,1,300,G,Overt,4,
"[255, 0, 0]",2,30,0.347958,1,1,301,G,Overt,4,
"[255, 0, 0]",2,30,0.2908508,1,1,302,G,Overt,4,
"[255, 0, 0]",2,15,0.2703916,1,1,303,G,Overt,4,
"[255, 0, 0]",2,0,0.3136606,1,1,304,G,Overt,4,
"[255, 0, 0]",2,0,0.2598099,1,1,305,G,Overt,4,
"[255, 0, 0]",2,35,0.3008411,1,1,306,G,Overt,4,
"[255, 0, 0]",2,5,0.3646801,1,1,307,G,Overt,4,
"[255, 0, 0]",2,25,0.2423572,1,1,308,G,Overt,4,
"[255, 0, 0]",2,40,0.3371938,1,1,309,G,Overt,4,
"[255, 0, 0]",2,0,0.3019887,1,1,310,G,Overt,4,
"[255, 0, 0]",2,35,0.38166,1,1,311,G,Overt,4,
"[255, 0, 0]",2,30,0.3737552,1,1,312,G,Overt,4,
"[255, 0, 0]",2,25,0.3031998,1,1,313,G,Overt,4,
"[255, 0, 0]",2,35,0.4111472,1,1,314,G,Overt,4,
"[255, 0, 0]",2,5,0.2966667,1,1,315,G,Overt,4,
"[255, 0, 0]",0,25,0.3014405,1,1,1,G,Overt,4,
"[255, 0, 0]",0,30,0.2322768,1,1,2,G,Overt,4,
"[255, 0, 0]",0,35,0.283762,1,1,3,G,Overt,4,
"[255, 0, 0]",0,40,0.2665269,1,1,4,G,Overt,4,
"[255, 0, 0]",0,0,0.3348954,1,1,5,G,Overt,4,
"[255, 0, 0]",0,5,0.336656,1,1,6,G,Overt,4,
"[255, 0, 0]",0,20,0.273971,1,1,7,G,Overt,4,
"[255, 0, 0]",0,30,0.2455136,1,1,8,G,Overt,4,
"[255, 0, 0]",0,10,0.2777028,1,1,9,G,Overt,4,
"[255, 0, 0]",0,20,0.2836006,1,1,10,G,Overt,4,
"[255, 0, 0]",0,10,0.3046315,1,1,11,G,Overt,4,
"[255, 0, 0]",0,0,0.2421158,1,1,12,G,Overt,4,
"[255, 0, 0]",0,5,0.1296769,1,1,13,G,Overt,4,
"[255, 0, 0]",0,0,0.3714776,1,1,14,G,Overt,4,
"[255, 0, 0]",0,40,0.3382438,1,1,15,G,Overt,4,
"[255, 0, 0]",0,5,0.3074948,1,1,16,G,Overt,4,
"[255, 0, 0]",0,15,0.2716205,1,1,17,G,Overt,4,
"[255, 0, 0]",0,0,0.3355618,1,1,18,G,Overt,4,
"[255, 0, 0]",0,30,0.2554183,1,1,19,G,Overt,4,
"[255, 0, 0]",0,20,0.3137811,1,1,20,G,Overt,4,
"[255, 0, 0]",0,15,0.2975176,1,1,21,G,Overt,4,
"[255, 0, 0]",0,20,0.3539298,1,1,22,G,Overt,4,
"[255, 0, 0]",0,40,0.2915454,1,1,23,G,Overt,4,
"[255, 0, 0]",0,15,0.3174576,1,1,24,G,Overt,4,
"[255, 0, 0]",0,40,0.2156498,1,1,25,G,Overt,4,
"[255, 0, 0]",0,15,0.3433319,1,1,26,G,Overt,4,
"[255, 0, 0]",0,5,0.3522195,1,1,27,G,Overt,4,
"[255, 0, 0]",0,35,0.3380156,1,1,28,G,Overt,4,
"[255, 0, 0]",0,35,0.3187601,1,1,29,G,Overt,4,
"[255, 0, 0]",0,25,0.3089415,1,1,30,G,Overt,4,
"[255, 0, 0]",0,10,0.2554389,1,1,31,G,Overt,4,
"[255, 0, 0]",0,35,0.313295,1,1,32,G,Overt,4,
"[255, 0, 0]",0,30,0.2932636,1,1,33,G,Overt,4,
"[255, 0, 0]",0,10,0.2540672,1,1,34,G,Overt,4,
"[255, 0, 0]",0,25,0.3034885,1,1,35,G,Overt,4,
"[255, 0, 0]",0,25,0.3692647,1,1,36,G,Overt,4,
"[255, 0, 0]",2,30,0.3254283,1,1,280,G,Overt,4,
"[255, 0, 0]",2,20,0.3305629,1,1,281,G,Overt,4,
"[255, 0, 0]",2,35,0.2819971,1,1,282,G,Overt,4,
"[255, 0, 0]",2,30,0.3784507,1,1,283,G,Overt,4,
"[255, 0, 0]",2,15,0.3142667,1,1,284,G,Overt,4,
"[255, 0, 0]",2,25,0.3144641,1,1,285,G,Overt,4,
"[255, 0, 0]",2,5,0.300569,1,1,286,G,Overt,4,
"[255, 0, 0]",2,20,0.2669345,1,1,287,G,Overt,4,
"[255, 0, 0]",2,30,0.3388883,1,1,288,G,Overt,4,
"[255, 0, 0]",2,0,0.2949649,1,1,289,G,Overt,4,
"[255, 0, 0]",2,5,0.3617055,1,1,290,G,Overt,4,
"[255, 0, 0]",2,15,0.2353374,1,1,291,G,Overt,4,
"[255, 0, 0]",2,10,0.3700924,1,1,292,G,Overt,4,
"[255, 0, 0]",2,40,0.3153027,1,1,293,G,Overt,4,
"[255, 0, 0]",2,5,0.2624481,1,1,294,G,Overt,4,
"[255, 0, 0]",2,40,0.298504,1,1,295,G,Overt,4,
"[255, 0, 0]",2,15,0.3121018,1,1,296,G,Overt,4,
"[255, 0, 0]",2,10,0.3133279,1,1,297,G,Overt,4,
"[255, 0, 0]",2,0,0.3867442,1,1,298,G,Overt,4,
"[255, 0, 0]",2,35,0.2664735,1,1,299,G,Overt,4,
"[255, 0, 0]",2,30,0.3575376,1,1,300,G,Overt,4,
"[255, 0, 0]",2,10,0.3244088,1,1,301,G,Overt,4,
"[255, 0, 0]",2,0,0.2935667,1,1,302,G,Overt,4,
"[255, 0, 0]",2,20,0.3165364,1,1,303,G,Overt,4,
"[255, 0, 0]",2,20,0.3236944,1,1,304,G,Overt,4,
"[255, 0, 0]",2,40,0.298897,1,1,305,G,Overt,4,
"[255, 0, 0]",2,25,0.3367933,1,1,306,G,Overt,4,
"[255, 0, 0]",2,25,0.2920973,1,1,307,G,Overt,4,
"[255, 0, 0]",2,35,0.3415325,1,1,308,G,Overt,4,
"[255, 0, 0]",2,0,0.3024052,1,1,309,G,Overt,4,
"[255, 0, 0]",2,25,0.3511531,1,1,310,G,Overt,4,
"[255, 0, 0]",2,40,0.3312619,1,1,311,G,Overt,4,
"[255, 0, 0]",2,15,0.3187917,1,1,312,G,Overt,4,
"[255, 0, 0]",2,5,0.3261571,1,1,313,G,Overt,4,
"[255, 0, 0]",2,10,0.3286477,1,1,314,G,Overt,4,
"[255, 0, 0]",2,35,0.3202209,1,1,315,G,Overt,4,
"[255, 0, 0]",0,5,0.37983028,1,1,1,H,overt,4,
"[255, 0, 0]",0,0,0.26615456,1,1,2,H,overt,4,
"[255, 0, 0]",2,20,0.27664821,1,1,3,H,overt,4,
"[255, 0, 0]",2,0,0.22541636,1,1,4,H,overt,4,
"[255, 0, 0]",2,10,0.28284731,1,1,5,H,overt,4,
"[255, 0, 0]",0,10,0.26319316,1,1,6,H,overt,4,
"[255, 0, 0]",0,35,0.41379435,1,1,7,H,overt,4,
"[255, 0, 0]",2,25,0.33419447,1,1,8,H,overt,4,
"[255, 0, 0]",2,0,0.29263699,1,1,9,H,overt,4,
"[255, 0, 0]",0,25,0.38353712,1,1,10,H,overt,4,
"[255, 0, 0]",0,10,0.35521246,1,1,11,H,overt,4,
"[255, 0, 0]",2,5,0.29507697,1,1,12,H,overt,4,
"[255, 0, 0]",0,35,0.34385028,1,1,13,H,overt,4,
"[255, 0, 0]",0,15,0.29709947,1,1,14,H,overt,4,
"[255, 0, 0]",0,20,0.41472796,1,1,15,H,overt,4,
"[255, 0, 0]",0,25,0.34142249,1,1,16,H,overt,4,
"[255, 0, 0]",2,15,0.28818392,1,1,17,H,overt,4,
"[255, 0, 0]",2,25,0.38259845,1,1,18,H,overt,4,
"[255, 0, 0]",0,15,0.31302905,1,1,19,H,overt,4,
"[255, 0, 0]",0,10,0.28860952,1,1,20,H,overt,4,
"[255, 0, 0]",2,10,0.26114678,1,1,21,H,overt,4,
"[255, 0, 0]",2,40,0.32552753,1,1,22,H,overt,4,
"[255, 0, 0]",0,20,0.34461119,1,1,23,H,overt,4,
"[255, 0, 0]",2,40,0.37983277,1,1,24,H,overt,4,
"[255, 0, 0]",2,35,0.37298767,1,1,25,H,overt,4,
"[255, 0, 0]",2,30,0.45047038,1,1,26,H,overt,4,
"[255, 0, 0]",2,0,0.29276923,1,1,27,H,overt,4,
"[255, 0, 0]",0,30,0.55340065,1,1,28,H,overt,4,
"[255, 0, 0]",0,40,0.54461725,1,1,29,H,overt,4,
"[255, 0, 0]",2,40,0.38126792,1,1,30,H,overt,4,
"[255, 0, 0]",2,10,0.42479873,1,1,31,H,overt,4,
"[255, 0, 0]",2,5,0.98222166,1,1,32,H,overt,4,
"[255, 0, 0]",0,35,0.26559748,1,1,33,H,overt,4,
"[255, 0, 0]",2,35,0.23142434,1,1,34,H,overt,4,
"[255, 0, 0]",2,0,0.54797009,1,1,35,H,overt,4,
"[255, 0, 0]",0,30,0.34975641,1,1,36,H,overt,4,
"[255, 0, 0]",0,0,0.39425764,1,1,37,H,overt,4,
"[255, 0, 0]",2,20,0.38874546,1,1,38,H,overt,4,
"[255, 0, 0]",2,40,0.337585,1,1,39,H,overt,4,
"[255, 0, 0]",0,20,0.44097574,1,1,40,H,overt,4,
"[255, 0, 0]",0,30,0.43194621,1,1,41,H,overt,4,
"[255, 0, 0]",0,5,0.4250247,1,1,42,H,overt,4,
"[255, 0, 0]",0,5,0.29493386,1,1,43,H,overt,4,
"[255, 0, 0]",0,40,0.35721083,1,1,44,H,overt,4,
"[255, 0, 0]",2,5,0.37909963,1,1,45,H,overt,4,
"[255, 0, 0]",2,20,0.37699122,1,1,46,H,overt,4,
"[255, 0, 0]",0,30,0.40689786,1,1,47,H,overt,4,
"[255, 0, 0]",2,35,0.52008864,1,1,48,H,overt,4,
"[255, 0, 0]",2,30,0.37591249,1,1,49,H,overt,4,
"[255, 0, 0]",0,15,0.42092102,1,1,50,H,overt,4,
"[255, 0, 0]",0,40,0.50130766,1,1,51,H,overt,4,
"[255, 0, 0]",2,5,0.35405119,1,1,52,H,overt,4,
"[255, 0, 0]",2,15,0.41182298,1,1,53,H,overt,4,
"[255, 0, 0]",0,5,0.35352537,1,1,54,H,overt,4,
"[255, 0, 0]",2,25,0.46144443,1,1,55,H,overt,4,
"[255, 0, 0]",2,15,0.31400459,1,1,56,H,overt,4,
"[255, 0, 0]",2,30,0.47510841,1,1,57,H,overt,4,
"[255, 0, 0]",0,0,0.44311453,1,1,58,H,overt,4,
"[255, 0, 0]",2,15,0.2488134,1,1,59,H,overt,4,
"[255, 0, 0]",2,25,0.3366616,1,1,60,H,overt,4,
"[255, 0, 0]",2,20,0.46981816,1,1,61,H,overt,4,
"[255, 0, 0]",0,25,0.47022528,1,1,62,H,overt,4,
"[255, 0, 0]",0,20,0.43793359,1,1,63,H,overt,4,
"[255, 0, 0]",0,10,0.28740464,1,1,64,H,overt,4,
"[255, 0, 0]",0,35,0.44789432,1,1,65,H,overt,4,
"[255, 0, 0]",0,25,0.54850682,1,1,66,H,overt,4,
"[255, 0, 0]",2,10,0.28174905,1,1,67,H,overt,4,
"[255, 0, 0]",2,35,0.45722839,1,1,68,H,overt,4,
"[255, 0, 0]",0,40,0.44131099,1,1,69,H,overt,4,
"[255, 0, 0]",2,30,0.48463064,1,1,70,H,overt,4,
"[255, 0, 0]",0,0,0.38286419,1,1,71,H,overt,4,
"[255, 0, 0]",0,15,0.36458944,1,1,72,H,overt,4,
"[255, 0, 0]",2,35,0.30490929,1,1,1,H,overt,4,
"[255, 0, 0]",2,10,0.25493098,1,1,2,H,overt,4,
"[255, 0, 0]",0,20,0.26732327,1,1,3,H,overt,4,
"[255, 0, 0]",0,40,0.2609511,1,1,4,H,overt,4,
"[255, 0, 0]",0,20,0.31355458,1,1,5,H,overt,4,
"[255, 0, 0]",2,15,0.37334579,1,1,6,H,overt,4,
"[255, 0, 0]",2,40,0.41389204,1,1,7,H,overt,4,
"[255, 0, 0]",2,35,0.23937027,1,1,8,H,overt,4,
"[255, 0, 0]",0,10,0.24503763,1,1,9,H,overt,4,
"[255, 0, 0]",2,20,0.32700584,1,1,10,H,overt,4,
"[255, 0, 0]",0,0,0.31475928,1,1,11,H,overt,4,
"[255, 0, 0]",0,40,0.27557821,1,1,12,H,overt,4,
"[255, 0, 0]",0,35,0.33764001,1,1,13,H,overt,4,
"[255, 0, 0]",0,5,0.36188545,1,1,14,H,overt,4,
"[255, 0, 0]",0,15,0.31878596,1,1,15,H,overt,4,
"[255, 0, 0]",2,30,0.35734728,1,1,16,H,overt,4,
"[255, 0, 0]",2,0,0.27091909,1,1,17,H,overt,4,
"[255, 0, 0]",0,25,0.36279314,1,1,18,H,overt,4,
"[255, 0, 0]",0,30,0.27845887,1,1,19,H,overt,4,
"[255, 0, 0]",2,15,0.31798204,1,1,20,H,overt,4,
"[255, 0, 0]",2,20,0.30055842,1,1,21,H,overt,4,
"[255, 0, 0]",2,35,0.2505638,1,1,22,H,overt,4,
"[255, 0, 0]",0,25,0.207899,1,1,23,H,overt,4,
"[255, 0, 0]",0,30,0.27046213,1,1,24,H,overt,4,
"[255, 0, 0]",0,15,0.26942488,1,1,25,H,overt,4,
"[255, 0, 0]",0,35,0.23934338,1,1,26,H,overt,4,
"[255, 0, 0]",2,25,0.39586196,1,1,27,H,overt,4,
"[255, 0, 0]",2,15,0.25894845,1,1,28,H,overt,4,
"[255, 0, 0]",2,40,0.50626013,1,1,29,H,overt,4,
"[255, 0, 0]",2,10,0.29034199,1,1,30,H,overt,4,
"[255, 0, 0]",2,5,0.25272432,1,1,31,H,overt,4,
"[255, 0, 0]",2,40,0.23565826,1,1,32,H,overt,4,
"[255, 0, 0]",0,40,0.27170322,1,1,33,H,overt,4,
"[255, 0, 0]",2,0,0.22367017,1,1,34,H,overt,4,
"[255, 0, 0]",2,30,0.23110586,1,1,35,H,overt,4,
"[255, 0, 0]",2,25,0.20295881,1,1,36,H,overt,4,
"[255, 0, 0]",0,30,0.30538262,1,1,37,H,overt,4,
"[255, 0, 0]",0,20,0.31385773,1,1,38,H,overt,4,
"[255, 0, 0]",2,0,0.19544551,1,1,39,H,overt,4,
"[255, 0, 0]",0,10,0.2681248,1,1,40,H,overt,4,
"[255, 0, 0]",2,25,0.22262329,1,1,41,H,overt,4,
"[255, 0, 0]",0,40,0.38329039,1,1,42,H,overt,4,
"[255, 0, 0]",0,0,0.35172501,1,1,43,H,overt,4,
"[255, 0, 0]",2,5,0.32161283,1,1,44,H,overt,4,
"[255, 0, 0]",2,0,0.35272708,1,1,45,H,overt,4,
"[255, 0, 0]",0,10,0.35950987,1,1,46,H,overt,4,
"[255, 0, 0]",2,25,0.25350354,1,1,47,H,overt,4,
"[255, 0, 0]",2,10,0.3224524,1,1,48,H,overt,4,
"[255, 0, 0]",0,25,0.25551121,1,1,49,H,overt,4,
"[255, 0, 0]",0,5,0.25186033,1,1,50,H,overt,4,
"[255, 0, 0]",2,35,0.25224865,1,1,51,H,overt,4,
"[255, 0, 0]",2,5,0.28866938,1,1,52,H,overt,4,
"[255, 0, 0]",0,35,0.33113992,1,1,53,H,overt,4,
"[255, 0, 0]",0,15,0.28211969,1,1,54,H,overt,4,
"[255, 0, 0]",2,40,0.36102952,1,1,55,H,overt,4,
"[255, 0, 0]",0,30,0.33911554,1,1,56,H,overt,4,
"[255, 0, 0]",0,0,0.32132693,1,1,57,H,overt,4,
"[255, 0, 0]",0,0,0.23937443,1,1,58,H,overt,4,
"[255, 0, 0]",0,15,0.23900835,1,1,59,H,overt,4,
"[255, 0, 0]",2,20,0.48889347,1,1,60,H,overt,4,
"[255, 0, 0]",2,10,0.24315642,1,1,61,H,overt,4,
"[255, 0, 0]",2,30,0.24503556,1,1,62,H,overt,4,
"[255, 0, 0]",0,5,0.20825512,1,1,63,H,overt,4,
"[255, 0, 0]",0,20,0.13149945,1,1,64,H,overt,4,
"[255, 0, 0]",0,25,0.26065933,1,1,65,H,overt,4,
"[255, 0, 0]",2,15,0.24417516,1,1,66,H,overt,4,
"[255, 0, 0]",2,30,0.21619733,1,1,67,H,overt,4,
"[255, 0, 0]",2,20,0.28957384,1,1,68,H,overt,4,
"[255, 0, 0]",0,35,0.27522335,1,1,69,H,overt,4,
"[255, 0, 0]",2,5,0.21735355,1,1,70,H,overt,4,
"[255, 0, 0]",0,10,0.21695982,1,1,71,H,overt,4,
"[255, 0, 0]",0,5,0.23066492,1,1,72,H,overt,4,
"[255, 0, 0]",0,10,0.419065,1,1,1,I,Overt,4,
"[255, 0, 0]",2,15,0.2893277,1,1,2,I,Overt,4,
"[255, 0, 0]",2,30,0.2289169,1,1,3,I,Overt,4,
"[255, 0, 0]",0,35,0.1945482,1,1,4,I,Overt,4,
"[255, 0, 0]",2,25,0.1655802,1,1,5,I,Overt,4,
"[255, 0, 0]",2,0,0.202322,1,1,6,I,Overt,4,
"[255, 0, 0]",0,10,0.1984746,1,1,7,I,Overt,4,
"[255, 0, 0]",2,25,0.2895178,1,1,8,I,Overt,4,
"[255, 0, 0]",0,25,0.4748904,1,1,9,I,Overt,4,
"[255, 0, 0]",2,15,0.256999,1,1,10,I,Overt,4,
"[255, 0, 0]",2,0,0.3179645,1,1,11,I,Overt,4,
"[255, 0, 0]",0,0,0.2492159,1,1,12,I,Overt,4,
"[255, 0, 0]",2,25,0.3449406,1,1,13,I,Overt,4,
"[255, 0, 0]",0,5,0.2645537,1,1,14,I,Overt,4,
"[255, 0, 0]",2,20,0.3308181,1,1,15,I,Overt,4,
"[255, 0, 0]",2,5,0.346718,1,1,16,I,Overt,4,
"[255, 0, 0]",2,30,0.576877,1,1,17,I,Overt,4,
"[255, 0, 0]",2,10,0.2987875,1,1,18,I,Overt,4,
"[255, 0, 0]",0,20,0.3504858,1,1,19,I,Overt,4,
"[255, 0, 0]",2,15,0.2273872,1,1,20,I,Overt,4,
"[255, 0, 0]",0,35,0.3022592,1,1,21,I,Overt,4,
"[255, 0, 0]",2,10,0.2733908,1,1,22,I,Overt,4,
"[255, 0, 0]",2,35,0.2006334,1,1,23,I,Overt,4,
"[255, 0, 0]",2,25,0.2845498,1,1,24,I,Overt,4,
"[255, 0, 0]",2,40,0.4245084,1,1,25,I,Overt,4,
"[255, 0, 0]",0,40,0.3173418,1,1,26,I,Overt,4,
"[255, 0, 0]",2,5,0.2464269,1,1,27,I,Overt,4,
"[255, 0, 0]",0,25,0.4037581,1,1,28,I,Overt,4,
"[255, 0, 0]",0,0,0.2783578,1,1,29,I,Overt,4,
"[255, 0, 0]",0,40,0.3490521,1,1,30,I,Overt,4,
"[255, 0, 0]",0,15,0.335142,1,1,31,I,Overt,4,
"[255, 0, 0]",2,40,0.2923781,1,1,32,I,Overt,4,
"[255, 0, 0]",0,20,0.4122601,1,1,33,I,Overt,4,
"[255, 0, 0]",2,5,0.3174565,1,1,34,I,Overt,4,
"[255, 0, 0]",0,5,0.3038365,1,1,35,I,Overt,4,
"[255, 0, 0]",2,0,0.2465926,1,1,36,I,Overt,4,
"[255, 0, 0]",2,20,0.5810546,1,1,37,I,Overt,4,
"[255, 0, 0]",2,20,0.2990977,1,1,38,I,Overt,4,
"[255, 0, 0]",0,20,0.3358531,1,1,39,I,Overt,4,
"[255, 0, 0]",0,35,0.2859449,1,1,40,I,Overt,4,
"[255, 0, 0]",0,40,0.2631956,1,1,41,I,Overt,4,
"[255, 0, 0]",0,30,0.3617936,1,1,42,I,Overt,4,
"[255, 0, 0]",0,30,0.1796703,1,1,43,I,Overt,4,
"[255, 0, 0]",2,10,0.2876222,1,1,44,I,Overt,4,
"[255, 0, 0]",0,30,0.4381707,1,1,45,I,Overt,4,
"[255, 0, 0]",0,15,0.4662721,1,1,46,I,Overt,4,
"[255, 0, 0]",0,10,0.2424048,1,1,47,I,Overt,4,
"[255, 0, 0]",0,15,0.2241793,1,1,48,I,Overt,4,
"[255, 0, 0]",2,5,0.2335097,1,1,49,I,Overt,4,
"[255, 0, 0]",0,40,0.3835749,1,1,50,I,Overt,4,
"[255, 0, 0]",2,10,0.3511578,1,1,51,I,Overt,4,
"[255, 0, 0]",0,20,0.3333396,1,1,52,I,Overt,4,
"[255, 0, 0]",2,30,0.4645456,1,1,53,I,Overt,4,
"[255, 0, 0]",0,30,0.5090962,1,1,54,I,Overt,4,
"[255, 0, 0]",0,0,0.3623849,1,1,55,I,Overt,4,
"[255, 0, 0]",0,15,0.3046862,1,1,56,I,Overt,4,
"[255, 0, 0]",2,40,0.3642616,1,1,57,I,Overt,4,
"[255, 0, 0]",2,35,0.2994308,1,1,58,I,Overt,4,
"[255, 0, 0]",0,5,0.183728,1,1,59,I,Overt,4,
"[255, 0, 0]",2,20,0.2803386,1,1,60,I,Overt,4,
"[255, 0, 0]",2,40,0.2766829,1,1,61,I,Overt,4,
"[255, 0, 0]",0,10,0.2327922,1,1,62,I,Overt,4,
"[255, 0, 0]",2,15,0.4494728,1,1,63,I,Overt,4,
"[255, 0, 0]",0,35,0.3200531,1,1,64,I,Overt,4,
"[255, 0, 0]",2,35,0.2285778,1,1,65,I,Overt,4,
"[255, 0, 0]",0,25,0.3099163,1,1,66,I,Overt,4,
"[255, 0, 0]",0,25,0.3009825,1,1,67,I,Overt,4,
"[255, 0, 0]",0,5,0.2189098,1,1,68,I,Overt,4,
"[255, 0, 0]",2,35,0.2602748,1,1,69,I,Overt,4,
"[255, 0, 0]",0,0,0.2951096,1,1,70,I,Overt,4,
"[255, 0, 0]",2,30,0.5029223,1,1,71,I,Overt,4,
"[255, 0, 0]",2,0,0.2830602,1,1,72,I,Overt,4,
"[255, 0, 0]",0,30,0.3807539,1,1,1,I,Overt,4,
"[255, 0, 0]",0,5,0.3617819,1,1,2,I,Overt,4,
"[255, 0, 0]",0,25,0.2188457,1,1,3,I,Overt,4,
"[255, 0, 0]",2,40,0.1908575,1,1,4,I,Overt,4,
"[255, 0, 0]",2,40,0.3375088,1,1,5,I,Overt,4,
"[255, 0, 0]",0,5,0.1725921,1,1,6,I,Overt,4,
"[255, 0, 0]",0,0,0.2938512,1,1,7,I,Overt,4,
"[255, 0, 0]",2,10,0.4606286,1,1,8,I,Overt,4,
"[255, 0, 0]",2,15,0.3116137,1,1,9,I,Overt,4,
"[255, 0, 0]",0,35,0.2826903,1,1,10,I,Overt,4,
"[255, 0, 0]",2,25,0.1399592,1,1,11,I,Overt,4,
"[255, 0, 0]",2,40,0.2136594,1,1,12,I,Overt,4,
"[255, 0, 0]",0,30,0.2775882,1,1,13,I,Overt,4,
"[255, 0, 0]",2,20,0.1743326,1,1,14,I,Overt,4,
"[255, 0, 0]",2,5,0.4126663,1,1,15,I,Overt,4,
"[255, 0, 0]",2,15,0.4957273,1,1,16,I,Overt,4,
"[255, 0, 0]",0,20,0.1602453,1,1,17,I,Overt,4,
"[255, 0, 0]",0,0,0.1489702,1,1,18,I,Overt,4,
"[255, 0, 0]",0,40,0.2006909,1,1,19,I,Overt,4,
"[255, 0, 0]",2,5,0.2640636,1,1,20,I,Overt,4,
"[255, 0, 0]",0,25,0.2246974,1,1,21,I,Overt,4,
"[255, 0, 0]",0,5,0.3162293,1,1,22,I,Overt,4,
"[255, 0, 0]",2,15,0.2877663,1,1,23,I,Overt,4,
"[255, 0, 0]",2,35,0.2832857,1,1,24,I,Overt,4,
"[255, 0, 0]",0,0,0.1815037,1,1,25,I,Overt,4,
"[255, 0, 0]",0,25,0.5431502,1,1,26,I,Overt,4,
"[255, 0, 0]",0,30,0.338278,1,1,27,I,Overt,4,
"[255, 0, 0]",2,15,0.2693731,1,1,28,I,Overt,4,
"[255, 0, 0]",2,25,0.267739,1,1,29,I,Overt,4,
"[255, 0, 0]",0,15,0.2456844,1,1,30,I,Overt,4,
"[255, 0, 0]",2,0,0.1606212,1,1,31,I,Overt,4,
"[255, 0, 0]",0,35,0.1642567,1,1,32,I,Overt,4,
"[255, 0, 0]",2,30,0.2754861,1,1,33,I,Overt,4,
"[255, 0, 0]",2,5,0.1444709,1,1,34,I,Overt,4,
"[255, 0, 0]",0,30,0.1373923,1,1,35,I,Overt,4,
"[255, 0, 0]",2,30,0.158477,1,1,36,I,Overt,4,
"[255, 0, 0]",2,10,0.5104955,1,1,37,I,Overt,4,
"[255, 0, 0]",0,10,0.2085086,1,1,38,I,Overt,4,
"[255, 0, 0]",2,30,0.2721289,1,1,39,I,Overt,4,
"[255, 0, 0]",2,20,0.1598725,1,1,40,I,Overt,4,
"[255, 0, 0]",0,0,0.3736536,1,1,41,I,Overt,4,
"[255, 0, 0]",2,35,0.2553279,1,1,42,I,Overt,4,
"[255, 0, 0]",2,10,0.252989,1,1,43,I,Overt,4,
"[255, 0, 0]",0,35,0.2186782,1,1,44,I,Overt,4,
"[255, 0, 0]",0,20,0.5301362,1,1,45,I,Overt,4,
"[255, 0, 0]",0,15,0.3191644,1,1,46,I,Overt,4,
"[255, 0, 0]",0,5,0.3334009,1,1,47,I,Overt,4,
"[255, 0, 0]",2,25,0.2065689,1,1,48,I,Overt,4,
"[255, 0, 0]",0,40,0.2187857,1,1,49,I,Overt,4,
"[255, 0, 0]",0,25,0.3935186,1,1,50,I,Overt,4,
"[255, 0, 0]",0,20,0.2408242,1,1,51,I,Overt,4,
"[255, 0, 0]",2,40,0.3438368,1,1,52,I,Overt,4,
"[255, 0, 0]",0,15,0.2078469,1,1,53,I,Overt,4,
"[255, 0, 0]",0,10,0.5551422,1,1,54,I,Overt,4,
"[255, 0, 0]",2,35,0.2355978,1,1,55,I,Overt,4,
"[255, 0, 0]",2,35,0.4110042,1,1,56,I,Overt,4,
"[255, 0, 0]",2,0,0.2352714,1,1,57,I,Overt,4,
"[255, 0, 0]",0,10,0.7118395,1,1,58,I,Overt,4,
"[255, 0, 0]",2,0,0.2924355,1,1,59,I,Overt,4,
"[255, 0, 0]",0,35,0.2001352,1,1,60,I,Overt,4,
"[255, 0, 0]",2,25,0.1658658,1,1,61,I,Overt,4,
"[255, 0, 0]",2,20,0.1718267,1,1,62,I,Overt,4,
"[255, 0, 0]",2,0,0.4287773,1,1,63,I,Overt,4,
"[255, 0, 0]",0,40,0.3111442,1,1,64,I,Overt,4,
"[255, 0, 0]",2,20,0.243487,1,1,65,I,Overt,4,
"[255, 0, 0]",0,15,0.1902422,1,1,66,I,Overt,4,
"[255, 0, 0]",2,10,0.2746722,1,1,67,I,Overt,4,
"[255, 0, 0]",0,20,0.1750511,1,1,68,I,Overt,4,
"[255, 0, 0]",2,5,0.1455997,1,1,69,I,Overt,4,
"[255, 0, 0]",0,10,0.1524843,1,1,70,I,Overt,4,
"[255, 0, 0]",0,40,0.2100037,1,1,71,I,Overt,4,
"[255, 0, 0]",2,30,0.1641188,1,1,72,I,Overt,4,
"[255, 0, 0]",0,15,0.272272,1,1,1,J,Overt,4,
"[255, 0, 0]",0,5,0.2816446,1,1,2,J,Overt,4,
"[255, 0, 0]",0,25,0.3389229,1,1,3,J,Overt,4,
"[255, 0, 0]",0,30,0.3228876,1,1,4,J,Overt,4,
"[255, 0, 0]",0,40,0.2953107,1,1,5,J,Overt,4,
"[255, 0, 0]",0,5,0.2697654,1,1,6,J,Overt,4,
"[255, 0, 0]",0,10,0.2492738,1,1,7,J,Overt,4,
