Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[0, 0, 255]",2,20,0.458472,1,1,280,L,Covert,4,
"[0, 0, 255]",2,40,0.3506305,1,1,281,L,Covert,4,
"[0, 0, 255]",2,10,0.3794326,1,1,282,L,Covert,4,
"[0, 0, 255]",2,15,0.2339022,1,1,283,L,Covert,4,
"[0, 0, 255]",2,0,0.2410376,1,1,284,L,Covert,4,
"[0, 0, 255]",2,35,0.2148217,1,1,285,L,Covert,4,
"[0, 0, 255]",2,30,0.183181,1,1,286,L,Covert,4,
"[0, 0, 255]",2,35,0.1692359,1,1,287,L,Covert,4,
"[0, 0, 255]",2,40,0.2014454,1,1,288,L,Covert,4,
"[0, 0, 255]",2,10,0.2045895,1,1,289,L,Covert,4,
"[0, 0, 255]",2,10,0.1881519,1,1,290,L,Covert,4,
"[0, 0, 255]",2,40,0.3626233,1,1,291,L,Covert,4,
"[0, 0, 255]",2,30,0.3437627,1,1,292,L,Covert,4,
"[0, 0, 255]",2,25,0.1383712,1,1,293,L,Covert,4,
"[0, 0, 255]",2,5,0.130216,1,1,294,L,Covert,4,
"[0, 0, 255]",2,0,0.2205964,1,1,295,L,Covert,4,
"[0, 0, 255]",2,25,0.2665454,1,1,296,L,Covert,4,
"[0, 0, 255]",2,5,0.1825994,1,1,297,L,Covert,4,
"[0, 0, 255]",2,40,0.2978856,1,1,298,L,Covert,4,
"[0, 0, 255]",2,30,0.1974007,1,1,299,L,Covert,4,
"[0, 0, 255]",2,25,0.1513084,1,1,300,L,Covert,4,
"[0, 0, 255]",2,20,0.1518046,1,1,301,L,Covert,4,
"[0, 0, 255]",2,20,0.2244983,1,1,302,L,Covert,4,
"[0, 0, 255]",2,35,0.3314116,1,1,303,L,Covert,4,
"[0, 0, 255]",2,15,0.1800252,1,1,304,L,Covert,4,
"[0, 0, 255]",2,35,0.1926192,1,1,305,L,Covert,4,
"[0, 0, 255]",2,15,0.1358163,1,1,306,L,Covert,4,
"[0, 0, 255]",2,20,0.1621559,1,1,307,L,Covert,4,
"[0, 0, 255]",2,0,0.2813207,1,1,308,L,Covert,4,
"[0, 0, 255]",2,25,0.3152608,1,1,309,L,Covert,4,
"[0, 0, 255]",2,5,0.2194818,1,1,310,L,Covert,4,
"[0, 0, 255]",2,0,0.1790981,1,1,311,L,Covert,4,
"[0, 0, 255]",2,15,0.2973896,1,1,312,L,Covert,4,
"[0, 0, 255]",2,30,0.2577995,1,1,313,L,Covert,4,
"[0, 0, 255]",2,10,0.1705699,1,1,314,L,Covert,4,
"[0, 0, 255]",2,5,0.2768827,1,1,315,L,Covert,4,
"[0, 0, 255]",0,30,0.28418,1,1,1,L,Covert,4,
"[0, 0, 255]",0,40,0.4666175,1,1,2,L,Covert,4,
"[0, 0, 255]",0,15,0.3792502,1,1,3,L,Covert,4,
"[0, 0, 255]",0,10,0.2133398,1,1,4,L,Covert,4,
"[0, 0, 255]",0,15,0.3049211,1,1,5,L,Covert,4,
"[0, 0, 255]",0,15,0.2088491,1,1,6,L,Covert,4,
"[0, 0, 255]",0,0,0.3107419,1,1,7,L,Covert,4,
"[0, 0, 255]",0,30,0.3149147,1,1,8,L,Covert,4,
"[0, 0, 255]",0,5,0.2934212,1,1,9,L,Covert,4,
"[0, 0, 255]",0,0,0.3217749,1,1,10,L,Covert,4,
"[0, 0, 255]",0,35,0.324323,1,1,11,L,Covert,4,
"[0, 0, 255]",0,5,0.205107,1,1,12,L,Covert,4,
"[0, 0, 255]",0,0,0.2647283,1,1,13,L,Covert,4,
"[0, 0, 255]",0,0,0.2263632,1,1,14,L,Covert,4,
"[0, 0, 255]",0,35,0.3319752,1,1,15,L,Covert,4,
"[0, 0, 255]",0,20,0.370527,1,1,16,L,Covert,4,
"[0, 0, 255]",0,30,0.1607514,1,1,17,L,Covert,4,
"[0, 0, 255]",0,15,0.4396985,1,1,18,L,Covert,4,
"[0, 0, 255]",0,20,0.494397,1,1,19,L,Covert,4,
"[0, 0, 255]",0,35,0.3351589,1,1,20,L,Covert,4,
"[0, 0, 255]",0,5,0.2632024,1,1,21,L,Covert,4,
"[0, 0, 255]",0,25,0.3893337,1,1,22,L,Covert,4,
"[0, 0, 255]",0,40,0.4275266,1,1,23,L,Covert,4,
"[0, 0, 255]",0,10,0.347877,1,1,24,L,Covert,4,
"[0, 0, 255]",0,25,0.5285142,1,1,25,L,Covert,4,
"[0, 0, 255]",0,10,0.3680175,1,1,26,L,Covert,4,
"[0, 0, 255]",0,25,0.4520357,1,1,27,L,Covert,4,
"[0, 0, 255]",0,40,0.4396116,1,1,28,L,Covert,4,
"[0, 0, 255]",0,5,0.3573847,1,1,29,L,Covert,4,
"[0, 0, 255]",0,20,0.3794962,1,1,30,L,Covert,4,
"[0, 0, 255]",0,20,0.2572495,1,1,31,L,Covert,4,
"[0, 0, 255]",0,25,0.2529426,1,1,32,L,Covert,4,
"[0, 0, 255]",0,40,0.3376841,1,1,33,L,Covert,4,
"[0, 0, 255]",0,35,0.4224511,1,1,34,L,Covert,4,
"[0, 0, 255]",0,30,0.8286326,1,1,35,L,Covert,4,
"[0, 0, 255]",0,10,0.2402814,1,1,36,L,Covert,4,
"[0, 0, 255]",2,40,0.2056776,1,1,280,L,Covert,4,
"[0, 0, 255]",2,20,0.2394002,1,1,281,L,Covert,4,
"[0, 0, 255]",2,20,0.2151856,1,1,282,L,Covert,4,
"[0, 0, 255]",2,0,0.3955623,1,1,283,L,Covert,4,
"[0, 0, 255]",2,10,0.2909263,1,1,284,L,Covert,4,
"[0, 0, 255]",2,0,0.3298698,1,1,285,L,Covert,4,
"[0, 0, 255]",2,15,0.4891856,1,1,286,L,Covert,4,
"[0, 0, 255]",2,30,0.5190626,1,1,287,L,Covert,4,
"[0, 0, 255]",2,35,0.2240804,1,1,288,L,Covert,4,
"[0, 0, 255]",2,30,0.2834915,1,1,289,L,Covert,4,
"[0, 0, 255]",2,40,0.1670346,1,1,290,L,Covert,4,
"[0, 0, 255]",2,15,0.1499163,1,1,291,L,Covert,4,
"[0, 0, 255]",2,25,0.2039687,1,1,292,L,Covert,4,
"[0, 0, 255]",2,5,0.2538365,1,1,293,L,Covert,4,
"[0, 0, 255]",2,25,0.172941,1,1,294,L,Covert,4,
"[0, 0, 255]",2,15,0.2602343,1,1,295,L,Covert,4,
"[0, 0, 255]",2,5,0.2752968,1,1,296,L,Covert,4,
"[0, 0, 255]",2,35,0.2704385,1,1,297,L,Covert,4,
"[0, 0, 255]",2,30,0.368134,1,1,298,L,Covert,4,
"[0, 0, 255]",2,0,0.2421217,1,1,299,L,Covert,4,
"[0, 0, 255]",2,25,0.1960044,1,1,300,L,Covert,4,
"[0, 0, 255]",2,10,0.1497307,1,1,301,L,Covert,4,
"[0, 0, 255]",2,10,0.161037,1,1,302,L,Covert,4,
"[0, 0, 255]",2,20,0.272527,1,1,303,L,Covert,4,
"[0, 0, 255]",2,35,0.3984959,1,1,304,L,Covert,4,
"[0, 0, 255]",2,5,0.2640465,1,1,305,L,Covert,4,
"[0, 0, 255]",2,35,0.2696173,1,1,306,L,Covert,4,
"[0, 0, 255]",2,40,0.5322833,1,1,307,L,Covert,4,
"[0, 0, 255]",2,10,0.2650759,1,1,308,L,Covert,4,
"[0, 0, 255]",2,40,0.4948278,1,1,309,L,Covert,4,
"[0, 0, 255]",2,25,0.5688439,1,1,310,L,Covert,4,
"[0, 0, 255]",2,0,0.3167246,1,1,311,L,Covert,4,
"[0, 0, 255]",2,30,0.4272095,1,1,312,L,Covert,4,
"[0, 0, 255]",2,15,0.3067714,1,1,313,L,Covert,4,
"[0, 0, 255]",2,5,0.2816365,1,1,314,L,Covert,4,
"[0, 0, 255]",2,20,0.3500604,1,1,315,L,Covert,4,
"[0, 0, 255]",0,0,0.2719928,1,1,1,B,Covert,4,
"[0, 0, 255]",0,0,0.258193,1,1,2,B,Covert,4,
"[0, 0, 255]",0,0,0.1571296,1,1,3,B,Covert,4,
"[0, 0, 255]",0,0,0.1821616,1,1,4,B,Covert,4,
"[0, 0, 255]",2,0,0.2640952,1,1,5,B,Covert,4,
"[0, 0, 255]",2,0,0.2447225,1,1,6,B,Covert,4,
"[0, 0, 255]",2,0,0.2442518,1,1,7,B,Covert,4,
"[0, 0, 255]",2,0,0.1854156,1,1,8,B,Covert,4,
"[0, 0, 255]",0,5,0.2691833,1,1,9,B,Covert,4,
"[0, 0, 255]",0,5,0.2763104,1,1,10,B,Covert,4,
"[0, 0, 255]",0,5,0.2589816,1,1,11,B,Covert,4,
"[0, 0, 255]",0,5,0.129018,1,1,12,B,Covert,4,
"[0, 0, 255]",2,5,0.3440857,1,1,13,B,Covert,4,
"[0, 0, 255]",2,5,0.2286811,1,1,14,B,Covert,4,
"[0, 0, 255]",2,5,0.2134277,1,1,15,B,Covert,4,
"[0, 0, 255]",2,5,0.2370374,1,1,16,B,Covert,4,
"[0, 0, 255]",0,10,0.2813805,1,1,17,B,Covert,4,
"[0, 0, 255]",0,10,0.247349,1,1,18,B,Covert,4,
"[0, 0, 255]",0,10,0.2559871,1,1,19,B,Covert,4,
"[0, 0, 255]",0,10,0.2046777,1,1,20,B,Covert,4,
"[0, 0, 255]",2,10,0.3535644,1,1,21,B,Covert,4,
"[0, 0, 255]",2,10,0.2377424,1,1,22,B,Covert,4,
"[0, 0, 255]",2,10,0.2161202,1,1,23,B,Covert,4,
"[0, 0, 255]",2,10,0.2294868,1,1,24,B,Covert,4,
"[0, 0, 255]",0,15,0.4342618,1,1,25,B,Covert,4,
"[0, 0, 255]",0,15,0.2641117,1,1,26,B,Covert,4,
"[0, 0, 255]",0,15,0.2578577,1,1,27,B,Covert,4,
"[0, 0, 255]",0,15,0.0314437,1,1,28,B,Covert,4,
"[0, 0, 255]",2,15,0.3772604,1,1,29,B,Covert,4,
"[0, 0, 255]",2,15,0.3192551,1,1,30,B,Covert,4,
"[0, 0, 255]",2,15,0.2223658,1,1,31,B,Covert,4,
"[0, 0, 255]",2,15,0.1556616,1,1,32,B,Covert,4,
"[0, 0, 255]",0,20,0.3203899,1,1,33,B,Covert,4,
"[0, 0, 255]",0,20,0.3118278,1,1,34,B,Covert,4,
"[0, 0, 255]",0,20,0.2388523,1,1,35,B,Covert,4,
"[0, 0, 255]",0,20,0.2462774,1,1,36,B,Covert,4,
"[0, 0, 255]",2,20,0.3249011,1,1,37,B,Covert,4,
"[0, 0, 255]",2,20,0.2638952,1,1,38,B,Covert,4,
"[0, 0, 255]",2,20,0.2278199,1,1,39,B,Covert,4,
"[0, 0, 255]",2,20,0.1809178,1,1,40,B,Covert,4,
"[0, 0, 255]",0,25,0.3007634,1,1,41,B,Covert,4,
"[0, 0, 255]",0,25,0.3365424,1,1,42,B,Covert,4,
"[0, 0, 255]",0,25,0.2783716,1,1,43,B,Covert,4,
"[0, 0, 255]",0,25,0.2057062,1,1,44,B,Covert,4,
"[0, 0, 255]",2,25,0.3075727,1,1,45,B,Covert,4,
"[0, 0, 255]",2,25,0.3106291,1,1,46,B,Covert,4,
"[0, 0, 255]",2,25,0.2252713,1,1,47,B,Covert,4,
"[0, 0, 255]",2,25,0.1888365,1,1,48,B,Covert,4,
"[0, 0, 255]",0,30,0.2251031,1,1,49,B,Covert,4,
"[0, 0, 255]",0,30,0.2359629,1,1,50,B,Covert,4,
"[0, 0, 255]",0,30,0.2574173,1,1,51,B,Covert,4,
"[0, 0, 255]",0,30,0.2139514,1,1,52,B,Covert,4,
"[0, 0, 255]",2,30,0.65517,1,1,53,B,Covert,4,
"[0, 0, 255]",2,30,0.2662477,1,1,54,B,Covert,4,
"[0, 0, 255]",2,30,0.254897,1,1,55,B,Covert,4,
"[0, 0, 255]",2,30,0.2710493,1,1,56,B,Covert,4,
"[0, 0, 255]",0,35,0.2972489,1,1,57,B,Covert,4,
"[0, 0, 255]",0,35,0.309374,1,1,58,B,Covert,4,
"[0, 0, 255]",0,35,0.2176102,1,1,59,B,Covert,4,
"[0, 0, 255]",0,35,0.20922,1,1,60,B,Covert,4,
"[0, 0, 255]",2,35,0.4316654,1,1,61,B,Covert,4,
"[0, 0, 255]",2,35,0.2652709,1,1,62,B,Covert,4,
"[0, 0, 255]",2,35,0.2528743,1,1,63,B,Covert,4,
"[0, 0, 255]",2,35,0.217654,1,1,64,B,Covert,4,
"[0, 0, 255]",0,40,0.2842081,1,1,65,B,Covert,4,
"[0, 0, 255]",0,40,0.3412532,1,1,66,B,Covert,4,
"[0, 0, 255]",0,40,0.2472572,1,1,67,B,Covert,4,
"[0, 0, 255]",0,40,0.4051334,1,1,68,B,Covert,4,
"[0, 0, 255]",0,40,0.3849297,1,1,69,B,Covert,4,
"[0, 0, 255]",2,40,0.3304135,1,1,70,B,Covert,4,
"[0, 0, 255]",2,40,0.3530307,1,1,71,B,Covert,4,
"[0, 0, 255]",2,40,0.3923719,1,1,72,B,Covert,4,
"[0, 0, 255]",0,0,0.3026238,1,1,73,B,Covert,4,
"[0, 0, 255]",0,0,0.2791374,1,1,74,B,Covert,4,
"[0, 0, 255]",0,0,0.2856323,1,1,75,B,Covert,4,
"[0, 0, 255]",0,0,0.0681852,1,1,76,B,Covert,4,
"[0, 0, 255]",2,0,0.2811817,1,1,77,B,Covert,4,
"[0, 0, 255]",2,0,0.2930034,1,1,78,B,Covert,4,
"[0, 0, 255]",2,0,0.2931117,1,1,79,B,Covert,4,
"[0, 0, 255]",2,0,0.2688668,1,1,80,B,Covert,4,
"[0, 0, 255]",0,5,0.2298586,1,1,81,B,Covert,4,
"[0, 0, 255]",0,5,0.1936908,1,1,82,B,Covert,4,
"[0, 0, 255]",0,5,0.2028263,1,1,83,B,Covert,4,
"[0, 0, 255]",0,5,0.1176539,1,1,84,B,Covert,4,
"[0, 0, 255]",2,5,0.3077104,1,1,85,B,Covert,4,
"[0, 0, 255]",2,5,0.3130442,1,1,86,B,Covert,4,
"[0, 0, 255]",2,5,0.1427187,1,1,87,B,Covert,4,
"[0, 0, 255]",2,5,0.1435708,1,1,88,B,Covert,4,
"[0, 0, 255]",0,10,0.2529109,1,1,89,B,Covert,4,
"[0, 0, 255]",0,10,0.273816,1,1,90,B,Covert,4,
"[0, 0, 255]",0,10,0.2452887,1,1,91,B,Covert,4,
"[0, 0, 255]",0,10,0.2431402,1,1,92,B,Covert,4,
"[0, 0, 255]",2,10,0.3659721,1,1,93,B,Covert,4,
"[0, 0, 255]",2,10,0.2953299,1,1,94,B,Covert,4,
"[0, 0, 255]",2,10,0.2330601,1,1,95,B,Covert,4,
"[0, 0, 255]",2,10,0.2204944,1,1,96,B,Covert,4,
"[0, 0, 255]",0,15,0.3308066,1,1,97,B,Covert,4,
"[0, 0, 255]",0,15,0.2641599,1,1,98,B,Covert,4,
"[0, 0, 255]",0,15,0.2154913,1,1,99,B,Covert,4,
"[0, 0, 255]",0,15,0.1718906,1,1,100,B,Covert,4,
"[0, 0, 255]",2,15,0.3032471,1,1,101,B,Covert,4,
"[0, 0, 255]",2,15,0.2378651,1,1,102,B,Covert,4,
"[0, 0, 255]",2,15,0.1702799,1,1,103,B,Covert,4,
"[0, 0, 255]",2,15,0.0925871,1,1,104,B,Covert,4,
"[0, 0, 255]",0,20,0.2970593,1,1,105,B,Covert,4,
"[0, 0, 255]",0,20,0.3515783,1,1,106,B,Covert,4,
"[0, 0, 255]",0,20,0.2788605,1,1,107,B,Covert,4,
"[0, 0, 255]",0,20,0.2485484,1,1,108,B,Covert,4,
"[0, 0, 255]",2,20,0.3128858,1,1,109,B,Covert,4,
"[0, 0, 255]",2,20,0.2909082,1,1,110,B,Covert,4,
"[0, 0, 255]",2,20,0.2528022,1,1,111,B,Covert,4,
"[0, 0, 255]",2,20,0.0667692,1,1,112,B,Covert,4,
"[0, 0, 255]",0,25,0.3909931,1,1,113,B,Covert,4,
"[0, 0, 255]",0,25,0.3070523,1,1,114,B,Covert,4,
"[0, 0, 255]",0,25,0.2489448,1,1,115,B,Covert,4,
"[0, 0, 255]",0,25,0.1438739,1,1,116,B,Covert,4,
"[0, 0, 255]",2,25,0.3137951,1,1,117,B,Covert,4,
"[0, 0, 255]",2,25,0.2630408,1,1,118,B,Covert,4,
"[0, 0, 255]",2,25,0.2757656,1,1,119,B,Covert,4,
"[0, 0, 255]",2,25,0.0649103,1,1,120,B,Covert,4,
"[0, 0, 255]",0,30,0.2873188,1,1,121,B,Covert,4,
"[0, 0, 255]",0,30,0.299818,1,1,122,B,Covert,4,
"[0, 0, 255]",0,30,0.2038448,1,1,123,B,Covert,4,
"[0, 0, 255]",0,30,0.1277804,1,1,124,B,Covert,4,
"[0, 0, 255]",2,30,0.3035254,1,1,125,B,Covert,4,
"[0, 0, 255]",2,30,0.2582488,1,1,126,B,Covert,4,
"[0, 0, 255]",2,30,0.3221076,1,1,127,B,Covert,4,
"[0, 0, 255]",2,30,-0.0056351,1,1,128,B,Covert,4,
"[0, 0, 255]",0,35,0.2891036,1,1,129,B,Covert,4,
"[0, 0, 255]",0,35,0.3073011,1,1,130,B,Covert,4,
"[0, 0, 255]",0,35,0.2676848,1,1,131,B,Covert,4,
"[0, 0, 255]",0,35,0.1695564,1,1,132,B,Covert,4,
"[0, 0, 255]",2,35,0.3027038,1,1,133,B,Covert,4,
"[0, 0, 255]",2,35,0.2697004,1,1,134,B,Covert,4,
"[0, 0, 255]",2,35,0.2597574,1,1,135,B,Covert,4,
"[0, 0, 255]",2,35,0.2641661,1,1,136,B,Covert,4,
"[0, 0, 255]",2,40,0.4308558,0,1,137,B,Covert,4,
"[0, 0, 255]",0,40,0.2995586,1,1,138,B,Covert,4,
"[0, 0, 255]",0,40,0.4713636,1,1,139,B,Covert,4,
"[0, 0, 255]",0,40,0.2887631,1,1,140,B,Covert,4,
"[0, 0, 255]",0,40,0.4207007,1,1,141,B,Covert,4,
"[0, 0, 255]",0,40,0.4079459,1,1,142,B,Covert,4,
"[0, 0, 255]",2,40,0.328229,1,1,143,B,Covert,4,
"[0, 0, 255]",2,40,0.3887062,1,1,144,B,Covert,4,
