Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors,Trial,Name,Attention,Circle Size (degrees),n = 12
"[0, 0, 255]",2,30,0.2629207,1,1,309,G,Overt,4,
"[0, 0, 255]",2,40,0.2828395,1,1,310,G,Overt,4,
"[0, 0, 255]",2,20,0.2653607,1,1,311,G,Overt,4,
"[0, 0, 255]",2,15,0.2719824,1,1,312,G,Overt,4,
"[0, 0, 255]",2,0,0.3620088,1,1,313,G,Overt,4,
"[0, 0, 255]",2,10,0.2774631,1,1,314,G,Overt,4,
"[0, 0, 255]",2,30,0.5415341,1,1,315,G,Overt,4,
"[0, 0, 255]",0,20,0.3173229,1,1,1,G,Overt,4,
"[0, 0, 255]",0,40,0.3380937,1,1,2,G,Overt,4,
"[0, 0, 255]",0,5,0.3149866,1,1,3,G,Overt,4,
"[0, 0, 255]",0,35,0.2274668,1,1,4,G,Overt,4,
"[0, 0, 255]",0,25,0.2680094,1,1,5,G,Overt,4,
"[0, 0, 255]",0,25,0.3257151,1,1,6,G,Overt,4,
"[0, 0, 255]",0,30,0.3137498,1,1,7,G,Overt,4,
"[0, 0, 255]",0,5,0.3273258,1,1,8,G,Overt,4,
"[0, 0, 255]",0,10,0.3152541,1,1,9,G,Overt,4,
"[0, 0, 255]",0,40,0.3237943,1,1,10,G,Overt,4,
"[0, 0, 255]",0,30,0.312968,1,1,11,G,Overt,4,
"[0, 0, 255]",0,10,0.3321189,1,1,12,G,Overt,4,
"[0, 0, 255]",0,15,0.3043879,1,1,13,G,Overt,4,
"[0, 0, 255]",0,10,0.3134916,1,1,14,G,Overt,4,
"[0, 0, 255]",0,25,0.3408812,1,1,15,G,Overt,4,
"[0, 0, 255]",0,40,0.2856814,1,1,16,G,Overt,4,
"[0, 0, 255]",0,15,0.3515776,1,1,17,G,Overt,4,
"[0, 0, 255]",0,0,0.3146021,1,1,18,G,Overt,4,
"[0, 0, 255]",0,0,0.2964309,1,1,19,G,Overt,4,
"[0, 0, 255]",0,35,0.4281191,1,1,20,G,Overt,4,
"[0, 0, 255]",0,20,0.3456828,1,1,21,G,Overt,4,
"[0, 0, 255]",0,0,0.2042129,1,1,22,G,Overt,4,
"[0, 0, 255]",0,0,0.3656538,1,1,23,G,Overt,4,
"[0, 0, 255]",0,10,0.3551127,1,1,24,G,Overt,4,
"[0, 0, 255]",0,5,0.254983,1,1,25,G,Overt,4,
"[0, 0, 255]",0,35,0.402491,1,1,26,G,Overt,4,
"[0, 0, 255]",0,20,0.250679,1,1,27,G,Overt,4,
"[0, 0, 255]",0,35,0.3864957,1,1,28,G,Overt,4,
"[0, 0, 255]",0,30,0.3194314,1,1,29,G,Overt,4,
"[0, 0, 255]",0,40,0.3377391,1,1,30,G,Overt,4,
"[0, 0, 255]",0,20,0.3261791,1,1,31,G,Overt,4,
"[0, 0, 255]",0,5,0.1418531,1,1,32,G,Overt,4,
"[0, 0, 255]",0,25,0.3438542,1,1,33,G,Overt,4,
"[0, 0, 255]",0,30,0.3594495,1,1,34,G,Overt,4,
"[0, 0, 255]",0,15,0.3356156,1,1,35,G,Overt,4,
"[0, 0, 255]",0,15,0.2623544,1,1,36,G,Overt,4,
"[0, 0, 255]",2,10,0.2612138,1,1,280,G,Overt,4,
"[0, 0, 255]",2,5,0.3008578,1,1,281,G,Overt,4,
"[0, 0, 255]",2,5,0.2727094,1,1,282,G,Overt,4,
"[0, 0, 255]",2,30,0.288228,1,1,283,G,Overt,4,
"[0, 0, 255]",2,5,0.302665,1,1,284,G,Overt,4,
"[0, 0, 255]",2,35,0.0973247,1,1,285,G,Overt,4,
"[0, 0, 255]",2,0,0.3485735,1,1,286,G,Overt,4,
"[0, 0, 255]",2,0,0.3927163,1,1,287,G,Overt,4,
"[0, 0, 255]",2,10,0.3034313,1,1,288,G,Overt,4,
"[0, 0, 255]",2,0,0.2787371,1,1,289,G,Overt,4,
"[0, 0, 255]",2,15,0.2340275,1,1,290,G,Overt,4,
"[0, 0, 255]",2,15,0.220686,1,1,291,G,Overt,4,
"[0, 0, 255]",2,10,0.2326208,1,1,292,G,Overt,4,
"[0, 0, 255]",2,10,0.2797491,1,1,293,G,Overt,4,
"[0, 0, 255]",2,40,0.2309976,1,1,294,G,Overt,4,
"[0, 0, 255]",2,40,0.2970077,1,1,295,G,Overt,4,
"[0, 0, 255]",2,5,0.2770854,1,1,296,G,Overt,4,
"[0, 0, 255]",2,25,0.2504712,1,1,297,G,Overt,4,
"[0, 0, 255]",2,30,0.2642308,1,1,298,G,Overt,4,
"[0, 0, 255]",2,20,0.2698689,1,1,299,G,Overt,4,
"[0, 0, 255]",2,20,0.2202503,1,1,300,G,Overt,4,
"[0, 0, 255]",2,40,0.2822554,1,1,301,G,Overt,4,
"[0, 0, 255]",2,25,0.2343671,1,1,302,G,Overt,4,
"[0, 0, 255]",2,15,0.2492059,1,1,303,G,Overt,4,
"[0, 0, 255]",2,25,0.2489243,1,1,304,G,Overt,4,
"[0, 0, 255]",2,30,0.2370231,1,1,305,G,Overt,4,
"[0, 0, 255]",2,15,0.2615116,1,1,306,G,Overt,4,
"[0, 0, 255]",2,35,0.2854161,1,1,307,G,Overt,4,
"[0, 0, 255]",2,20,0.4164389,1,1,308,G,Overt,4,
"[0, 0, 255]",2,35,0.3499249,1,1,309,G,Overt,4,
"[0, 0, 255]",2,35,0.3683723,1,1,310,G,Overt,4,
"[0, 0, 255]",2,30,0.3544569,1,1,311,G,Overt,4,
"[0, 0, 255]",2,0,0.3550329,1,1,312,G,Overt,4,
"[0, 0, 255]",2,40,0.2998665,1,1,313,G,Overt,4,
"[0, 0, 255]",2,25,0.3565868,1,1,314,G,Overt,4,
"[0, 0, 255]",2,20,0.3053494,1,1,315,G,Overt,4,
"[0, 0, 255]",0,5,0.5974324,1,1,1,H,Overt,4,
"[0, 0, 255]",2,25,0.49623053,1,1,2,H,Overt,4,
"[0, 0, 255]",2,30,0.53707537,1,1,3,H,Overt,4,
"[0, 0, 255]",0,0,0.37811163,1,1,4,H,Overt,4,
"[0, 0, 255]",0,20,0.37888794,1,1,5,H,Overt,4,
"[0, 0, 255]",2,15,0.3146674,1,1,6,H,Overt,4,
"[0, 0, 255]",0,40,0.3711444,1,1,7,H,Overt,4,
"[0, 0, 255]",2,30,0.41050144,1,1,8,H,Overt,4,
"[0, 0, 255]",0,30,0.49937516,1,1,9,H,Overt,4,
"[0, 0, 255]",2,5,0.32984319,1,1,10,H,Overt,4,
"[0, 0, 255]",2,20,0.39658476,1,1,11,H,Overt,4,
"[0, 0, 255]",0,10,0.42277262,1,1,12,H,Overt,4,
"[0, 0, 255]",2,10,0.47673414,1,1,13,H,Overt,4,
"[0, 0, 255]",0,35,0.47460009,1,1,14,H,Overt,4,
"[0, 0, 255]",2,35,0.30457501,1,1,15,H,Overt,4,
"[0, 0, 255]",0,25,0.48840658,1,1,16,H,Overt,4,
"[0, 0, 255]",2,5,0.38475499,1,1,17,H,Overt,4,
"[0, 0, 255]",2,10,0.45397286,1,1,18,H,Overt,4,
"[0, 0, 255]",0,40,0.45416924,1,1,19,H,Overt,4,
"[0, 0, 255]",2,0,0.58595368,1,1,20,H,Overt,4,
"[0, 0, 255]",2,15,0.23264645,1,1,21,H,Overt,4,
"[0, 0, 255]",2,20,0.2510153,1,1,22,H,Overt,4,
"[0, 0, 255]",0,30,0.38456081,1,1,23,H,Overt,4,
"[0, 0, 255]",0,10,0.39041948,1,1,24,H,Overt,4,
"[0, 0, 255]",2,25,0.41589612,1,1,25,H,Overt,4,
"[0, 0, 255]",2,35,0.32231997,1,1,26,H,Overt,4,
"[0, 0, 255]",2,40,0.26146962,1,1,27,H,Overt,4,
"[0, 0, 255]",0,5,0.33138407,1,1,28,H,Overt,4,
"[0, 0, 255]",0,25,0.40385928,1,1,29,H,Overt,4,
"[0, 0, 255]",2,0,0.3867088,1,1,30,H,Overt,4,
"[0, 0, 255]",2,20,0.38357734,1,1,31,H,Overt,4,
"[0, 0, 255]",0,0,0.28986863,1,1,32,H,Overt,4,
"[0, 0, 255]",0,5,0.30407647,1,1,33,H,Overt,4,
"[0, 0, 255]",0,0,0.38869781,1,1,34,H,Overt,4,
"[0, 0, 255]",0,0,0.30378765,1,1,35,H,Overt,4,
"[0, 0, 255]",0,35,0.54848453,1,1,36,H,Overt,4,
"[0, 0, 255]",0,40,0.39362321,1,1,37,H,Overt,4,
"[0, 0, 255]",0,15,0.41821463,1,1,38,H,Overt,4,
"[0, 0, 255]",2,10,0.26322211,1,1,39,H,Overt,4,
"[0, 0, 255]",2,40,0.48466668,1,1,40,H,Overt,4,
"[0, 0, 255]",2,40,0.42062048,1,1,41,H,Overt,4,
"[0, 0, 255]",2,30,0.46015035,1,1,42,H,Overt,4,
"[0, 0, 255]",0,15,0.55311748,1,1,43,H,Overt,4,
"[0, 0, 255]",0,15,0.48488377,1,1,44,H,Overt,4,
"[0, 0, 255]",2,25,0.54655821,1,1,45,H,Overt,4,
"[0, 0, 255]",0,30,0.46901106,1,1,46,H,Overt,4,
"[0, 0, 255]",2,5,0.45127096,1,1,47,H,Overt,4,
"[0, 0, 255]",0,25,0.4980468,1,1,48,H,Overt,4,
"[0, 0, 255]",2,25,0.4244264,1,1,49,H,Overt,4,
"[0, 0, 255]",2,20,0.24066161,1,1,50,H,Overt,4,
"[0, 0, 255]",0,20,0.40732183,1,1,51,H,Overt,4,
"[0, 0, 255]",0,30,0.40212516,1,1,52,H,Overt,4,
"[0, 0, 255]",2,10,0.70654962,1,1,53,H,Overt,4,
"[0, 0, 255]",2,35,0.2944005,1,1,54,H,Overt,4,
"[0, 0, 255]",0,35,0.24032808,1,1,55,H,Overt,4,
"[0, 0, 255]",0,20,0.32461294,1,1,56,H,Overt,4,
"[0, 0, 255]",0,5,0.37566292,1,1,57,H,Overt,4,
"[0, 0, 255]",0,35,0.4368717,1,1,58,H,Overt,4,
"[0, 0, 255]",2,15,0.45701316,1,1,59,H,Overt,4,
"[0, 0, 255]",0,20,0.42085024,1,1,60,H,Overt,4,
"[0, 0, 255]",2,5,0.3498271,1,1,61,H,Overt,4,
"[0, 0, 255]",2,30,0.36346285,1,1,62,H,Overt,4,
"[0, 0, 255]",2,35,0.28442724,1,1,63,H,Overt,4,
"[0, 0, 255]",0,10,0.27860855,1,1,64,H,Overt,4,
"[0, 0, 255]",2,0,0.3771342,1,1,65,H,Overt,4,
"[0, 0, 255]",0,10,0.40985349,1,1,66,H,Overt,4,
"[0, 0, 255]",2,40,0.31758989,1,1,67,H,Overt,4,
"[0, 0, 255]",2,15,0.42835198,1,1,68,H,Overt,4,
"[0, 0, 255]",0,40,0.3833736,1,1,69,H,Overt,4,
"[0, 0, 255]",2,0,0.22971222,1,1,70,H,Overt,4,
"[0, 0, 255]",0,15,0.39935417,1,1,71,H,Overt,4,
"[0, 0, 255]",0,25,0.37192395,1,1,72,H,Overt,4,
"[0, 0, 255]",2,15,0.91753063,1,1,1,H,overt,4,
"[0, 0, 255]",0,10,0.27897073,1,1,2,H,overt,4,
"[0, 0, 255]",2,5,0.32630788,1,1,3,H,overt,4,
"[0, 0, 255]",2,35,0.33162177,1,1,4,H,overt,4,
"[0, 0, 255]",2,5,0.38015875,1,1,5,H,overt,4,
"[0, 0, 255]",0,40,0.42282674,1,1,6,H,overt,4,
"[0, 0, 255]",0,25,0.37804349,1,1,7,H,overt,4,
"[0, 0, 255]",0,30,0.36112185,1,1,8,H,overt,4,
"[0, 0, 255]",2,15,0.32414246,1,1,9,H,overt,4,
"[0, 0, 255]",2,30,0.38323531,1,1,10,H,overt,4,
"[0, 0, 255]",0,35,0.44186882,1,1,11,H,overt,4,
"[0, 0, 255]",0,0,0.27470805,1,1,12,H,overt,4,
"[0, 0, 255]",0,0,0.32318623,1,1,13,H,overt,4,
"[0, 0, 255]",0,20,0.28096699,1,1,14,H,overt,4,
"[0, 0, 255]",0,25,0.3487889,1,1,15,H,overt,4,
"[0, 0, 255]",0,0,0.32478436,1,1,16,H,overt,4,
"[0, 0, 255]",2,25,0.37373251,1,1,17,H,overt,4,
"[0, 0, 255]",0,35,0.42221547,1,1,18,H,overt,4,
"[0, 0, 255]",2,10,0.40807479,1,1,19,H,overt,4,
"[0, 0, 255]",0,10,0.40351512,1,1,20,H,overt,4,
"[0, 0, 255]",0,15,0.30185263,1,1,21,H,overt,4,
"[0, 0, 255]",0,15,0.4002879,1,1,22,H,overt,4,
"[0, 0, 255]",0,10,0.3568306,1,1,23,H,overt,4,
"[0, 0, 255]",0,5,0.37825401,1,1,24,H,overt,4,
"[0, 0, 255]",0,35,0.45699901,1,1,25,H,overt,4,
"[0, 0, 255]",2,35,0.33184977,1,1,26,H,overt,4,
"[0, 0, 255]",2,10,0.27361299,1,1,27,H,overt,4,
"[0, 0, 255]",2,40,0.28584296,1,1,28,H,overt,4,
"[0, 0, 255]",2,10,0.37392584,1,1,29,H,overt,4,
"[0, 0, 255]",0,40,0.38187159,1,1,30,H,overt,4,
"[0, 0, 255]",2,15,0.26006559,1,1,31,H,overt,4,
"[0, 0, 255]",2,30,0.26177409,1,1,32,H,overt,4,
"[0, 0, 255]",0,35,0.37636015,1,1,33,H,overt,4,
"[0, 0, 255]",2,20,0.30588048,1,1,34,H,overt,4,
"[0, 0, 255]",2,30,0.28307883,1,1,35,H,overt,4,
"[0, 0, 255]",2,30,0.32497533,1,1,36,H,overt,4,
"[0, 0, 255]",2,0,0.24394828,1,1,37,H,overt,4,
"[0, 0, 255]",2,35,0.3119262,1,1,38,H,overt,4,
"[0, 0, 255]",2,40,0.43927617,1,1,39,H,overt,4,
"[0, 0, 255]",0,15,0.35146987,1,1,40,H,overt,4,
"[0, 0, 255]",0,40,0.43842567,1,1,41,H,overt,4,
"[0, 0, 255]",0,20,0.35759682,1,1,42,H,overt,4,
"[0, 0, 255]",0,5,0.32687443,1,1,43,H,overt,4,
"[0, 0, 255]",2,20,0.30978202,1,1,44,H,overt,4,
"[0, 0, 255]",2,25,0.45078367,1,1,45,H,overt,4,
"[0, 0, 255]",2,40,0.41461327,1,1,46,H,overt,4,
"[0, 0, 255]",0,40,0.73641185,1,1,47,H,overt,4,
"[0, 0, 255]",0,5,0.36653749,1,1,48,H,overt,4,
"[0, 0, 255]",0,25,0.41120245,1,1,49,H,overt,4,
"[0, 0, 255]",0,30,0.38663632,1,1,50,H,overt,4,
"[0, 0, 255]",2,35,0.49857708,1,1,51,H,overt,4,
"[0, 0, 255]",0,15,0.41353743,1,1,52,H,overt,4,
"[0, 0, 255]",0,0,0.32900792,1,1,53,H,overt,4,
"[0, 0, 255]",2,25,0.47431099,1,1,54,H,overt,4,
"[0, 0, 255]",0,20,0.38730745,1,1,55,H,overt,4,
"[0, 0, 255]",2,15,0.34950207,1,1,56,H,overt,4,
"[0, 0, 255]",2,5,0.41376616,1,1,57,H,overt,4,
"[0, 0, 255]",0,30,0.51884031,1,1,58,H,overt,4,
"[0, 0, 255]",2,0,0.31794104,1,1,59,H,overt,4,
"[0, 0, 255]",2,25,0.38355021,1,1,60,H,overt,4,
"[0, 0, 255]",0,25,0.41350376,1,1,61,H,overt,4,
"[0, 0, 255]",2,40,0.3881424,1,1,62,H,overt,4,
"[0, 0, 255]",0,30,0.30072217,1,1,63,H,overt,4,
"[0, 0, 255]",2,20,0.35322317,1,1,64,H,overt,4,
"[0, 0, 255]",0,20,0.27509987,1,1,65,H,overt,4,
"[0, 0, 255]",2,10,0.23841964,1,1,66,H,overt,4,
"[0, 0, 255]",0,5,0.21491137,1,1,67,H,overt,4,
"[0, 0, 255]",2,20,0.36113683,1,1,68,H,overt,4,
"[0, 0, 255]",2,5,0.22140636,1,1,69,H,overt,4,
"[0, 0, 255]",2,0,0.36033154,1,1,70,H,overt,4,
"[0, 0, 255]",0,10,0.26818653,1,1,71,H,overt,4,
"[0, 0, 255]",2,0,0.26175496,1,1,72,H,overt,4,
"[0, 0, 255]",0,5,0.2183179,1,1,1,I,Overt,4,
"[0, 0, 255]",2,30,0.2949203,1,1,2,I,Overt,4,
"[0, 0, 255]",0,10,0.2120207,1,1,3,I,Overt,4,
"[0, 0, 255]",0,0,0.3024308,1,1,4,I,Overt,4,
"[0, 0, 255]",0,5,0.2187015,1,1,5,I,Overt,4,
"[0, 0, 255]",2,25,0.171594,1,1,6,I,Overt,4,
"[0, 0, 255]",2,35,0.5694336,1,1,7,I,Overt,4,
"[0, 0, 255]",0,30,0.4469847,1,1,8,I,Overt,4,
"[0, 0, 255]",2,0,0.3400677,1,1,9,I,Overt,4,
"[0, 0, 255]",0,5,0.3131982,1,1,10,I,Overt,4,
"[0, 0, 255]",0,15,0.2929957,1,1,11,I,Overt,4,
"[0, 0, 255]",2,25,0.2941802,1,1,12,I,Overt,4,
"[0, 0, 255]",0,20,0.3548666,1,1,13,I,Overt,4,
"[0, 0, 255]",2,10,0.2541023,1,1,14,I,Overt,4,
"[0, 0, 255]",2,20,0.2078261,1,1,15,I,Overt,4,
"[0, 0, 255]",2,25,0.159001,1,1,16,I,Overt,4,
"[0, 0, 255]",2,40,0.1869307,1,1,17,I,Overt,4,
"[0, 0, 255]",0,40,0.2033485,1,1,18,I,Overt,4,
"[0, 0, 255]",2,15,-0.0416787,1,1,19,I,Overt,4,
"[0, 0, 255]",0,25,0.4328284,1,1,20,I,Overt,4,
"[0, 0, 255]",2,10,0.2006226,1,1,21,I,Overt,4,
"[0, 0, 255]",2,25,-0.0194187,1,1,22,I,Overt,4,
"[0, 0, 255]",2,30,0.1549205,1,1,23,I,Overt,4,
"[0, 0, 255]",0,15,0.2715081,1,1,24,I,Overt,4,
"[0, 0, 255]",2,35,0.1694306,1,1,25,I,Overt,4,
"[0, 0, 255]",0,20,0.2095427,1,1,26,I,Overt,4,
"[0, 0, 255]",0,40,0.2024059,1,1,27,I,Overt,4,
"[0, 0, 255]",2,10,0.1527125,1,1,28,I,Overt,4,
"[0, 0, 255]",2,15,0.2301296,1,1,29,I,Overt,4,
"[0, 0, 255]",2,15,0.2041905,1,1,30,I,Overt,4,
"[0, 0, 255]",2,10,0.1545142,1,1,31,I,Overt,4,
"[0, 0, 255]",2,5,0.4248909,1,1,32,I,Overt,4,
"[0, 0, 255]",2,15,0.2647509,1,1,33,I,Overt,4,
"[0, 0, 255]",0,10,0.3240722,1,1,34,I,Overt,4,
"[0, 0, 255]",2,0,0.2315893,1,1,35,I,Overt,4,
"[0, 0, 255]",0,15,0.2588196,1,1,36,I,Overt,4,
"[0, 0, 255]",0,0,0.3963385,1,1,37,I,Overt,4,
"[0, 0, 255]",2,5,0.2534799,1,1,38,I,Overt,4,
"[0, 0, 255]",2,20,0.1472444,1,1,39,I,Overt,4,
"[0, 0, 255]",0,40,0.3753212,1,1,40,I,Overt,4,
"[0, 0, 255]",2,30,0.3332648,1,1,41,I,Overt,4,
"[0, 0, 255]",2,40,0.3144556,1,1,42,I,Overt,4,
"[0, 0, 255]",0,35,0.16511,1,1,43,I,Overt,4,
"[0, 0, 255]",2,35,0.170682,1,1,44,I,Overt,4,
"[0, 0, 255]",0,30,0.4142017,1,1,45,I,Overt,4,
"[0, 0, 255]",0,25,0.4419416,1,1,46,I,Overt,4,
"[0, 0, 255]",0,15,0.3491883,1,1,47,I,Overt,4,
"[0, 0, 255]",0,5,0.2067892,1,1,48,I,Overt,4,
"[0, 0, 255]",2,35,0.1858459,1,1,49,I,Overt,4,
"[0, 0, 255]",0,35,0.2712334,1,1,50,I,Overt,4,
"[0, 0, 255]",0,30,0.7077039,1,1,51,I,Overt,4,
"[0, 0, 255]",2,40,0.3090569,1,1,52,I,Overt,4,
"[0, 0, 255]",2,20,0.1613584,1,1,53,I,Overt,4,
"[0, 0, 255]",0,25,0.3818387,1,1,54,I,Overt,4,
"[0, 0, 255]",0,10,0.2681506,1,1,55,I,Overt,4,
"[0, 0, 255]",2,0,0.3096449,1,1,56,I,Overt,4,
"[0, 0, 255]",0,10,0.2854104,1,1,57,I,Overt,4,
"[0, 0, 255]",0,25,0.3011504,1,1,58,I,Overt,4,
"[0, 0, 255]",0,35,0.4356999,1,1,59,I,Overt,4,
"[0, 0, 255]",2,5,0.3556738,1,1,60,I,Overt,4,
"[0, 0, 255]",0,40,0.6700939,1,1,61,I,Overt,4,
"[0, 0, 255]",0,0,0.3792961,1,1,62,I,Overt,4,
"[0, 0, 255]",0,30,0.4543336,1,1,63,I,Overt,4,
"[0, 0, 255]",2,40,0.3183206,1,1,64,I,Overt,4,
"[0, 0, 255]",0,20,0.2235755,1,1,65,I,Overt,4,
"[0, 0, 255]",2,5,0.2459562,1,1,66,I,Overt,4,
"[0, 0, 255]",2,30,0.4806784,1,1,67,I,Overt,4,
"[0, 0, 255]",0,35,0.4245679,1,1,68,I,Overt,4,
"[0, 0, 255]",2,0,0.2812518,1,1,69,I,Overt,4,
"[0, 0, 255]",2,20,0.2604893,1,1,70,I,Overt,4,
"[0, 0, 255]",0,0,0.4397937,1,1,71,I,Overt,4,
"[0, 0, 255]",0,20,0.2779587,1,1,72,I,Overt,4,
"[0, 0, 255]",2,15,0.2065236,1,1,1,I,Overt,4,
"[0, 0, 255]",0,25,0.2928544,1,1,2,I,Overt,4,
"[0, 0, 255]",2,5,0.990965,1,1,3,I,Overt,4,
"[0, 0, 255]",0,25,0.3769829,1,1,4,I,Overt,4,
"[0, 0, 255]",2,15,0.4660327,1,1,5,I,Overt,4,
"[0, 0, 255]",0,35,0.3119001,1,1,6,I,Overt,4,
"[0, 0, 255]",0,0,0.3342106,1,1,7,I,Overt,4,
"[0, 0, 255]",0,20,0.2903405,1,1,8,I,Overt,4,
"[0, 0, 255]",0,20,0.2209642,1,1,9,I,Overt,4,
"[0, 0, 255]",0,5,0.2041624,1,1,10,I,Overt,4,
"[0, 0, 255]",2,30,0.2310663,1,1,11,I,Overt,4,
"[0, 0, 255]",2,0,0.2056785,1,1,12,I,Overt,4,
"[0, 0, 255]",2,20,0.4306407,1,1,13,I,Overt,4,
"[0, 0, 255]",2,10,0.3299435,1,1,14,I,Overt,4,
"[0, 0, 255]",0,10,0.1878437,1,1,15,I,Overt,4,
"[0, 0, 255]",0,30,0.2491624,1,1,16,I,Overt,4,
"[0, 0, 255]",2,30,0.4164332,1,1,17,I,Overt,4,
"[0, 0, 255]",0,10,0.2253112,1,1,18,I,Overt,4,
"[0, 0, 255]",0,5,0.3678993,1,1,19,I,Overt,4,
"[0, 0, 255]",0,35,0.3332641,1,1,20,I,Overt,4,
"[0, 0, 255]",2,0,0.2256115,1,1,21,I,Overt,4,
"[0, 0, 255]",2,25,0.313153,1,1,22,I,Overt,4,
"[0, 0, 255]",2,15,0.2727275,1,1,23,I,Overt,4,
"[0, 0, 255]",2,10,0.2088899,1,1,24,I,Overt,4,
"[0, 0, 255]",0,30,0.2654211,1,1,25,I,Overt,4,
"[0, 0, 255]",2,10,0.2633039,1,1,26,I,Overt,4,
"[0, 0, 255]",0,10,0.244426,1,1,27,I,Overt,4,
"[0, 0, 255]",0,30,0.283408,1,1,28,I,Overt,4,
"[0, 0, 255]",0,20,0.1140901,1,1,29,I,Overt,4,
"[0, 0, 255]",2,20,0.2333175,1,1,30,I,Overt,4,
"[0, 0, 255]",0,30,0.6008078,1,1,31,I,Overt,4,
"[0, 0, 255]",0,40,0.2849545,1,1,32,I,Overt,4,
"[0, 0, 255]",0,20,0.332559,1,1,33,I,Overt,4,
"[0, 0, 255]",0,0,0.2850013,1,1,34,I,Overt,4,
"[0, 0, 255]",2,5,0.2962764,1,1,35,I,Overt,4,
"[0, 0, 255]",0,0,0.2401699,1,1,36,I,Overt,4,
"[0, 0, 255]",2,20,0.4234215,1,1,37,I,Overt,4,
"[0, 0, 255]",0,40,0.3087593,1,1,38,I,Overt,4,
"[0, 0, 255]",2,40,0.2131377,1,1,39,I,Overt,4,
"[0, 0, 255]",2,35,0.2783158,1,1,40,I,Overt,4,
"[0, 0, 255]",2,0,0.3139634,1,1,41,I,Overt,4,
"[0, 0, 255]",0,35,0.2306687,1,1,42,I,Overt,4,
"[0, 0, 255]",0,0,0.3517711,1,1,43,I,Overt,4,
"[0, 0, 255]",0,35,0.2522834,1,1,44,I,Overt,4,
"[0, 0, 255]",2,25,0.4800885,1,1,45,I,Overt,4,
"[0, 0, 255]",2,5,0.3261451,1,1,46,I,Overt,4,
"[0, 0, 255]",0,5,0.2162537,1,1,47,I,Overt,4,
"[0, 0, 255]",2,30,0.2123018,1,1,48,I,Overt,4,
"[0, 0, 255]",2,40,0.4269815,1,1,49,I,Overt,4,
"[0, 0, 255]",2,25,0.3115038,1,1,50,I,Overt,4,
"[0, 0, 255]",2,25,0.3727273,1,1,51,I,Overt,4,
"[0, 0, 255]",0,40,0.2762383,1,1,52,I,Overt,4,
"[0, 0, 255]",2,35,0.5046981,1,1,53,I,Overt,4,
"[0, 0, 255]",2,40,0.3711744,1,1,54,I,Overt,4,
"[0, 0, 255]",2,5,0.3745359,1,1,55,I,Overt,4,
"[0, 0, 255]",2,35,0.3250043,1,1,56,I,Overt,4,
"[0, 0, 255]",0,25,0.3381063,1,1,57,I,Overt,4,
"[0, 0, 255]",2,35,0.2679613,1,1,58,I,Overt,4,
"[0, 0, 255]",2,40,0.375393,1,1,59,I,Overt,4,
"[0, 0, 255]",0,15,0.2925906,1,1,60,I,Overt,4,
"[0, 0, 255]",0,15,0.577333,1,1,61,I,Overt,4,
"[0, 0, 255]",0,5,0.1990253,1,1,62,I,Overt,4,
"[0, 0, 255]",0,15,0.2483507,1,1,63,I,Overt,4,
"[0, 0, 255]",0,25,0.1827262,1,1,64,I,Overt,4,
"[0, 0, 255]",0,15,0.3567607,1,1,65,I,Overt,4,
"[0, 0, 255]",2,10,0.2970337,1,1,66,I,Overt,4,
"[0, 0, 255]",2,30,0.2366867,1,1,67,I,Overt,4,
"[0, 0, 255]",2,0,0.2627951,1,1,68,I,Overt,4,
"[0, 0, 255]",0,10,0.3148444,1,1,69,I,Overt,4,
"[0, 0, 255]",2,15,0.167276,1,1,70,I,Overt,4,
"[0, 0, 255]",0,40,0.3916411,1,1,71,I,Overt,4,
"[0, 0, 255]",2,20,0.3340622,1,1,72,I,Overt,4,
"[0, 0, 255]",0,25,0.307162,1,1,1,J,Overt,4,
"[0, 0, 255]",0,20,0.3551318,1,1,2,J,Overt,4,
"[0, 0, 255]",0,5,0.235344,1,1,3,J,Overt,4,
"[0, 0, 255]",0,35,0.2219488,1,1,4,J,Overt,4,
"[0, 0, 255]",0,35,0.2378889,1,1,5,J,Overt,4,
"[0, 0, 255]",0,30,0.1984516,1,1,6,J,Overt,4,
"[0, 0, 255]",0,0,0.2150049,1,1,7,J,Overt,4,
"[0, 0, 255]",0,25,0.0290778,1,1,8,J,Overt,4,
"[0, 0, 255]",0,15,0.2034203,1,1,9,J,Overt,4,
"[0, 0, 255]",0,30,0.0301857,1,1,10,J,Overt,4,
"[0, 0, 255]",0,10,0.1896541,1,1,11,J,Overt,4,
"[0, 0, 255]",0,15,0.2173528,1,1,12,J,Overt,4,
"[0, 0, 255]",0,20,0.0658124,1,1,13,J,Overt,4,
"[0, 0, 255]",0,20,0.1708929,1,1,14,J,Overt,4,
"[0, 0, 255]",0,5,0.3182657,1,1,15,J,Overt,4,
"[0, 0, 255]",0,5,0.0474673,1,1,16,J,Overt,4,
"[0, 0, 255]",0,40,0.2218978,1,1,17,J,Overt,4,
"[0, 0, 255]",0,25,0.3617046,1,1,18,J,Overt,4,
"[0, 0, 255]",0,35,0.1835426,1,1,19,J,Overt,4,
"[0, 0, 255]",0,0,0.3127351,1,1,20,J,Overt,4,
"[0, 0, 255]",0,15,0.2337183,1,1,21,J,Overt,4,
"[0, 0, 255]",0,35,0.2060457,1,1,22,J,Overt,4,
