Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color,Cue
"[255, 0, 0]",0,10,0.7879855530009081,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.49385090800205944,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.28740010900219204,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.7060448619995441,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.1315371810014767,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,0,0.15503638100199169,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,0,0.025397576002433198,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.6327545579988509,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.1009786989998247,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.12321452399919508,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.031579655998939415,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.5861632239975734,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.02883338600076968,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.5405442659975961,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.638505716000509,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.5349607569987711,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.44112587299969164,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,10,0.5004515500004345,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,0,0.744817745002365,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.6156412480013387,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.09519587300019339,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,0,0.630764741999883,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,0,0.14030270099829067,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,10,0.513536403002945,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.9323933730011049,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,20,0.3974480159995437,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,0,0.5479038340017723,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.12435899100091774,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.8281413510012499,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.3273321759988903,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.47068843500164803,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,10,0.15938521299904096,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",0,10,0.5357842830017034,0,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,20,0.33275828400292085,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",2,20,0.5073035759996856,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.134313906000898,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 255, 0]",0,10,0.04274680199887371,1,C,1,8,YR,BLACK,Yellow Circle
"[255, 0, 0]",2,20,0.09447405600076308,0,C,1,8,YR,BLACK,Yellow Circle
