Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 0, 0]",0,20,0.30262025201227516,0,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3804750050185248,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.34298668697010726,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.2967735599959269,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3344693709514104,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.29958880797494203,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.34030245698522776,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.3984620909905061,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3024712799815461,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.303605207009241,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.35017536801751703,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3809701770078391,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.34085986902937293,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3401616929913871,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.29264730401337147,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.2555986309889704,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.39998840301996097,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3258231390500441,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.36131757096154615,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3937297399970703,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.3591761200223118,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.33646851597586647,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3375192019739188,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.5094530769856647,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.46777770499465987,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3789826610009186,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3514622070360929,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.45593979995464906,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.34457172598922625,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3585256569785997,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.30546040198532864,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.35177859698887914,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3582420939928852,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.34701868204865605,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.33321812096983194,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3464159879949875,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.3323732959688641,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.2621577209793031,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3069521019933745,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.34280365001177415,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.3112907830509357,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.33630512905074283,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3566785620059818,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.3002598090097308,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3443266410031356,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.36157414998160675,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.3321083880146034,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.35027515498222783,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.41721458500251174,1,Mingda,1,4,RY
"[255, 255, 0]",2,0,0.35893413703888655,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.3101497419993393,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.3981512939790264,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.4039425289956853,1,Mingda,1,4,RY
"[255, 0, 0]",0,0,0.4130020930315368,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.3110870509990491,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.32577896502334625,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.3553159139701165,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3645521290018223,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3165367089677602,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.3471451110090129,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.30744169099489227,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.28112031699856743,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.370981396001298,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.29397409001830965,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3379991049878299,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.2950307970168069,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.36137777304975316,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3293921439908445,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.3698042680043727,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3313930229633115,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.47881649003829807,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.3569656269974075,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.2815267060068436,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.5061262880335562,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.3346239529782906,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.30619318794924766,1,Mingda,1,4,RY
"[255, 0, 0]",0,20,0.40462589397793636,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.33776359003968537,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.4616115679964423,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.2973837250028737,1,Mingda,1,4,RY
