Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 0, 0]",2,0,0.32354083395330235,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.3575683489907533,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.436849262972828,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.30639624601462856,0,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.3464022960397415,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.33666757302125916,1,Mingda,1,4,BR
"[255, 0, 0]",0,0,0.3096782609936781,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.30993686005240306,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.44044434401439503,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.35621733899461105,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.40491888200631365,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.30028725299052894,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.30408227699808776,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.338339643960353,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.30433945200638846,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.3368602699483745,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.36904678400605917,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.34514235000824556,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.46378326299600303,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.36749558901647106,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.3967647679965012,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.37026632600463927,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.44088767300127074,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.34153368102852255,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.33560920803574845,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.3451181220007129,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.4116912910249084,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.39357137301703915,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.2961045810370706,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.3268135929829441,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.4619229030213319,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.43892007297836244,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.36138785898219794,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.3375316170277074,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.3168148039840162,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.30583679099800065,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.36036676703952253,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.49344759399536997,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.32535098103107885,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.3814035410177894,0,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.3363420059904456,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.2990565789514221,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.42440600896952674,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.35430476698093116,0,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.32451361999846995,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3545156079926528,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3159170129802078,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.4402200130280107,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.48276222101412714,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.399254496966023,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.4822630640119314,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.2877207840210758,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.32171528198523447,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.3273352910182439,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3923147029709071,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.4647135279956274,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.34814542898675427,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.3177007279591635,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.3053495330386795,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.3805383720318787,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.45231632702052593,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.470140015007928,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.4512402300024405,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.3562011370086111,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.39443540503270924,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3847208120278083,1,Mingda,1,4,BR
"[255, 0, 0]",2,20,0.3540447889827192,0,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.40275988198118284,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.5052457099664025,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.4072016440331936,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.3099361840286292,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.4086557839764282,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.27224778797244653,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.4210132509469986,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.41503991198260337,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.35086875001434237,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.4006464710109867,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3511255620396696,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.37177564098965377,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.33377152000321075,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.33722655300516635,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.3904741279548034,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.3449387750006281,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.30002213799161837,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.28268981497967616,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.42080191301647574,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.561910962976981,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.3508805189630948,1,Mingda,1,4,BR
"[0, 0, 255]",0,20,0.38569167896639556,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.2777874059975147,1,Mingda,1,4,BR
"[255, 0, 0]",2,10,0.3893905110307969,1,Mingda,1,4,BR
"[0, 0, 255]",2,0,0.4107879179646261,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.6075671780272387,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.41496072296286,1,Mingda,1,4,BR
"[255, 0, 0]",0,0,0.36205104301916435,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.46227363299112767,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.5096952489693649,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.3581602469785139,1,Mingda,1,4,BR
"[255, 0, 0]",0,20,0.3691618689917959,1,Mingda,1,4,BR
"[255, 0, 0]",0,0,0.34388907300308347,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.42796366900438443,1,Mingda,1,4,BR
"[255, 0, 0]",0,0,0.39703771099448204,1,Mingda,1,4,BR
"[0, 0, 255]",0,10,0.46157152100931853,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.35777344700181857,1,Mingda,1,4,BR
"[0, 0, 255]",2,20,0.3251732580247335,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.5566127459751442,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.4141619859728962,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.5523810730082914,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.6495099400053732,1,Mingda,1,4,BR
"[255, 0, 0]",0,10,0.42510292399674654,1,Mingda,1,4,BR
"[0, 0, 255]",0,0,0.47889763698913157,1,Mingda,1,4,BR
"[255, 0, 0]",2,0,0.4162352299899794,1,Mingda,1,4,BR
"[0, 0, 255]",2,10,0.41418982698814943,1,Mingda,1,4,BR
