Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color,Cue
"[0, 255, 0]",2,0,0.27106628199999977,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.3479628170002907,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.3848579430002428,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.42180569500038837,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.32107727999965573,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.3480565460000471,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.36030322499987233,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.4156986349997387,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.2734202999998815,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.3492367899999699,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.35184748700002092,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.42368767000041044,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.281266468000016175,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.3741225929999746,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.34519890299995313,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.42438919800032454,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.30076622899995346,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.36514318999999523,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.3633884990003207,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.4359946499998186,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.27657327399997666,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.4015073680000569,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.38905373399993186,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.41927156300000206,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.284275949000231776,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.4026806710003984,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.390670877000142355,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.4203921210001754,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.2785522940000119,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.40344462399985787,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.3910147080002789,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.4386914549998764,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.2793860369998984,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.369288613000109763,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.3504293589998306,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,10,0.2852499500002923,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.40747690999992483,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.40465439899998819,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.3874804739999454,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.418177802000213,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.47613324800025293,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.3632245519998723,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,20,0.32568097899998247,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,0,0.399426997999999,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.45833712799968634,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,10,0.3277120850002211,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.364504953999879945,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.3423619580000377,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",2,0,0.4091448190001429,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.38183771700027864,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,10,0.3557076090002265,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,0,0.42098081199977605,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,20,0.3602741479995457,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,0,0.28177473999949143,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",0,20,0.4607600659996024,1,C,1,8,GB,BLACK,Green Circle
"[0, 0, 255]",2,20,0.39767305400015175,1,C,1,8,GB,BLACK,Green Circle
"[0, 255, 0]",0,10,0.4156317090005905,1,C,1,8,GB,BLACK,Green Circle
